日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260317,09:00:00,33342.51,29814.31,20002.01,14071.94,123.77,1919.22,195.97,493.05,467.6,100.68,139.86,174.92,76.61,142.36,237.73,118.19,187.26,283.07,2064.39,1100.96,316.6,44.12,202.66,565.69,323.6,198.83,225.4,466.89,186.33,104.58,2430.14,232.11,80.7,109.91,34.92,62.27,108.82,266.88
20260317,09:00:05,33380.84,29847.3,20027.14,14086.27,123.91,1920.78,195.83,493.97,468.83,100.8,140.02,175.05,76.71,142.41,239.05,118.2,187.26,284.45,2066.7,1100.54,318.07,44.39,204.05,568.39,323.33,198.87,226.03,467.25,186.41,104.5,2434.1,232.08,80.7,110.1,35.01,62.28,108.82,267.22
20260317,09:00:10,33651.4,30109.06,20033.18,14086.67,124.05,1921.21,195.34,494.34,469.39,100.8,140.39,175.55,76.91,142.41,239.05,118.18,186.99,285.0,2087.78,1115.78,318.25,44.54,204.43,571.13,323.6,199.17,225.57,467.51,185.89,104.55,2435.87,232.07,80.7,110.26,35.0,62.34,108.82,267.17
20260317,09:00:15,33692.43,30146.08,20044.47,14089.74,124.01,1921.95,195.05,494.12,470.46,101.47,140.27,175.47,76.83,144.35,238.87,118.63,186.82,284.97,2090.69,1116.74,318.36,44.56,204.51,573.75,324.56,199.38,226.29,467.71,186.11,104.55,2438.55,232.1,79.84,110.24,35.07,62.29,108.83,267.32
20260317,09:00:20,33785.17,30233.23,20061.75,14098.78,124.01,1923.14,194.82,494.12,471.92,101.56,140.53,176.39,76.84,144.34,238.88,118.64,187.16,285.1,2097.49,1119.29,319.84,44.71,204.61,579.39,324.93,199.77,226.79,467.57,186.19,104.52,2441.49,231.98,79.82,110.2,35.11,62.36,109.22,267.45
20260317,09:00:25,33748.75,30197.64,20064.26,14101.4,124.01,1922.8,194.89,493.94,472.63,101.71,140.47,176.15,76.84,144.33,238.53,118.64,187.1,285.12,2094.56,1117.18,319.78,44.7,204.56,578.86,325.11,199.52,226.93,467.54,186.25,104.5,2441.57,231.94,79.82,110.26,35.11,62.35,109.19,267.47
20260317,09:00:30,33752.62,30202.55,20057.79,14097.74,124.01,1922.78,194.81,493.75,472.68,101.75,140.48,175.88,76.91,144.32,238.41,118.46,187.07,285.15,2095.04,1117.33,319.89,44.67,204.72,579.43,326.73,199.48,226.69,467.51,186.11,104.5,2440.54,231.95,79.81,110.26,35.11,62.28,109.2,267.44
20260317,09:00:35,33753.0,30202.27,20061.01,14099.29,124.07,1923.24,195.02,493.44,472.33,101.83,140.47,175.86,76.91,144.32,238.41,118.64,187.03,285.33,2094.98,1117.25,319.84,44.68,204.74,579.14,326.52,199.5,227.04,467.48,186.0,104.5,2441.12,232.01,79.81,110.36,35.11,62.3,109.2,267.44
20260317,09:00:40,33799.85,30247.44,20061.25,14097.88,124.07,1923.29,194.82,493.34,472.18,101.82,140.48,175.89,76.9,144.32,238.29,118.65,187.03,285.34,2098.66,1119.76,319.86,44.69,204.78,579.81,327.35,199.43,227.12,467.47,185.94,104.47,2441.58,232.37,79.91,110.35,35.11,62.3,109.2,267.42
20260317,09:00:45,33756.17,30204.81,20061.64,14098.14,124.07,1923.29,194.81,493.35,472.61,101.97,140.48,176.06,76.87,144.32,238.29,118.63,186.85,285.27,2095.22,1117.39,319.48,44.7,204.78,579.28,327.65,199.43,227.12,467.45,185.94,104.47,2441.63,232.45,79.79,110.25,35.11,62.31,109.2,267.4
20260317,09:00:50,33754.83,30203.18,20064.14,14099.94,124.07,1923.06,194.76,493.44,472.5,102.03,140.48,176.08,76.86,144.32,238.29,118.75,187.14,285.28,2095.04,1117.57,319.39,44.69,204.77,579.03,327.7,199.24,226.66,467.45,185.94,104.47,2441.92,232.45,79.92,110.23,35.11,62.34,109.2,267.4
20260317,09:00:55,33752.04,30203.72,20055.6,14101.06,124.07,1923.06,194.82,493.44,472.47,102.11,140.59,176.12,76.95,144.32,238.53,118.63,187.14,285.26,2095.06,1117.63,319.49,44.69,204.76,578.88,326.88,199.23,226.68,467.39,186.03,104.47,2438.96,232.45,79.79,110.25,35.17,62.35,109.2,267.45
20260317,09:01:00,33795.93,30245.54,20057.3,14099.75,124.07,1923.06,194.88,493.46,472.47,101.79,140.64,176.16,76.98,144.32,238.53,118.55,187.17,285.32,2098.46,1120.01,319.49,44.68,204.81,579.59,327.17,199.23,226.64,467.39,185.9,104.47,2439.84,232.45,79.78,110.27,35.17,62.37,109.2,267.46
20260317,09:01:05,33756.81,30207.37,20060.48,14103.32,124.08,1924.47,194.89,493.58,472.44,101.95,140.55,176.16,76.91,144.32,238.53,118.64,187.21,285.69,2095.3,1117.58,319.38,44.67,204.81,579.8,327.03,199.23,226.57,467.55,186.18,104.45,2439.87,232.45,79.66,110.24,35.17,62.35,109.2,267.5
20260317,09:01:10,33788.02,30238.9,20056.22,14102.13,124.08,1924.37,194.77,493.55,472.54,102.11,140.66,176.26,76.97,144.32,238.53,118.64,187.03,285.69,2097.87,1119.87,319.04,44.68,204.8,579.95,327.41,199.28,225.93,467.47,186.02,104.49,2438.87,232.45,79.65,110.18,35.18,62.34,109.2,267.49
20260317,09:01:15,33756.15,30207.19,20058.88,14103.0,124.08,1924.47,194.8,493.47,472.69,102.13,140.68,176.26,76.99,144.32,238.53,118.65,187.1,285.71,2095.29,1117.53,319.22,44.68,204.93,580.26,327.72,199.3,226.29,467.57,186.17,104.46,2439.46,232.45,79.41,110.21,35.18,62.33,109.2,267.49
20260317,09:01:20,33799.22,30248.89,20058.63,14101.81,124.14,1924.47,194.66,493.47,472.62,102.21,140.76,176.22,77.06,144.32,238.53,118.65,186.99,285.73,2098.68,1120.0,319.38,44.71,204.99,580.37,327.76,199.3,226.31,467.6,186.06,104.46,2439.71,232.51,79.41,110.22,35.18,62.3,109.2,267.49
20260317,09:01:25,33758.42,30209.33,20054.72,14097.98,124.14,1924.47,194.42,493.75,472.52,102.22,140.73,176.18,77.05,144.32,238.53,118.56,186.98,285.79,2095.58,1117.64,319.51,44.74,204.99,579.98,328.19,199.3,226.36,467.8,186.07,104.47,2439.52,232.6,79.17,110.22,35.18,62.29,109.2,267.49
