日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260827,09:00:00,45832.62,41113.09,24648.98,16494.96,122.24,1957.61,346.85,480.0,547.76,111.36,184.16,192.62,108.74,141.62,287.08,122.89,198.1,296.0,2916.26,1540.0,465.39,71.32,232.18,937.0,357.81,229.14,269.42,467.07,210.02,103.67,3223.07,242.09,96.19,130.9,40.93,59.16,101.4,284.17
20260827,09:00:05,45890.18,41167.33,24666.76,16509.25,122.25,1957.86,350.35,478.93,548.05,111.6,184.18,192.84,108.71,143.11,287.55,122.99,198.1,295.99,2920.28,1541.58,465.53,71.56,232.34,941.06,356.37,229.14,269.45,466.74,208.55,103.67,3224.75,242.09,96.19,131.25,40.93,59.17,100.47,284.12
20260827,09:00:10,46079.87,41352.35,24680.99,16526.25,122.25,1957.41,350.37,478.33,551.78,112.07,184.91,193.08,109.25,143.31,287.14,123.02,198.13,295.96,2934.79,1549.45,466.44,71.6,232.7,947.79,356.66,229.14,271.01,466.89,208.11,103.67,3224.58,242.06,96.19,131.22,40.89,59.22,100.51,284.04
20260827,09:00:15,46176.12,41442.5,24701.97,16538.24,121.94,1955.75,351.12,478.24,551.85,112.33,185.17,193.35,109.41,143.24,287.14,123.01,198.15,295.98,2941.76,1552.26,470.6,71.76,232.77,950.57,355.89,229.14,271.43,466.44,208.49,103.61,3227.88,241.85,96.21,131.25,40.89,59.4,100.49,284.23
20260827,09:00:20,46228.57,41491.49,24724.98,16557.65,122.1,1956.2,351.76,479.07,552.95,112.32,185.45,193.77,109.54,143.52,287.73,122.85,198.06,295.81,2945.24,1552.56,471.94,71.82,235.21,952.42,356.26,229.48,272.77,466.75,208.98,103.61,3229.8,242.08,96.45,131.33,40.89,59.39,100.49,284.17
20260827,09:00:25,46236.89,41498.76,24730.74,16561.44,122.1,1956.2,351.76,479.37,554.21,112.39,185.62,193.95,109.64,143.55,287.73,122.84,198.06,295.79,2945.74,1552.49,471.75,71.83,235.52,954.08,356.09,229.48,272.47,466.7,208.91,103.61,3230.57,241.71,96.21,131.43,40.89,59.46,100.49,284.1
20260827,09:00:30,46251.25,41513.13,24725.38,16556.54,122.1,1956.2,351.29,479.37,554.19,112.31,185.65,194.17,109.62,143.76,287.73,122.85,198.08,295.81,2947.01,1552.71,471.14,71.85,235.55,956.35,355.0,229.59,273.08,466.8,208.64,103.61,3230.23,241.71,96.21,131.44,40.89,59.52,100.49,284.1
20260827,09:00:35,46223.97,41488.11,24703.25,16536.29,122.1,1956.66,349.04,478.72,554.36,111.82,185.6,194.12,109.59,143.56,287.55,122.84,198.08,295.82,2945.48,1552.31,471.13,71.86,234.83,954.87,355.32,229.59,272.83,466.77,208.17,103.61,3228.81,241.71,96.57,131.46,40.89,59.52,100.49,284.12
20260827,09:00:40,46184.03,41447.43,24699.99,16526.61,122.1,1956.57,348.16,478.72,554.7,111.85,185.57,194.14,109.56,143.55,287.55,122.84,198.08,295.84,2942.44,1550.3,470.19,71.86,234.83,955.22,355.11,229.59,272.55,466.63,207.86,103.61,3230.42,241.71,96.45,131.46,40.89,59.52,100.49,284.12
20260827,09:00:45,46196.15,41459.82,24704.36,16533.62,122.1,1956.57,348.79,478.72,554.66,111.82,185.6,194.15,109.59,143.55,287.55,122.83,198.08,295.95,2943.27,1552.48,469.57,71.86,234.63,951.39,355.09,229.59,272.5,466.64,208.06,103.62,3229.88,241.71,96.45,131.53,40.89,59.52,100.49,284.1
20260827,09:00:50,46155.99,41421.0,24706.86,16537.55,122.1,1956.94,349.33,478.59,554.88,111.78,185.72,194.32,109.65,143.98,287.36,122.82,198.08,295.89,2940.05,1550.03,469.8,71.81,234.65,950.79,354.79,229.59,272.8,466.6,207.83,103.62,3229.6,241.71,96.45,131.53,40.93,59.52,100.49,284.1
20260827,09:00:55,46157.69,41423.69,24700.7,16533.92,121.97,1956.94,349.25,478.57,554.9,111.79,185.63,194.25,109.59,144.0,287.36,122.85,198.08,295.89,2940.35,1549.94,469.57,71.82,234.6,951.47,354.76,229.59,273.26,466.58,207.61,103.6,3228.66,241.71,96.45,131.48,40.93,59.53,100.49,284.11
20260827,09:01:00,46140.08,41406.74,24704.47,16538.95,121.97,1957.16,349.71,478.93,554.68,111.73,185.58,194.18,109.57,144.01,287.36,122.85,198.08,295.92,2938.86,1549.59,469.48,71.84,234.61,949.32,354.99,229.59,273.07,466.58,207.77,103.6,3228.47,241.78,96.57,131.51,40.93,59.52,100.49,284.11
20260827,09:01:05,46132.32,41401.08,24699.45,16539.54,121.91,1957.16,349.71,478.93,554.82,111.61,185.66,194.51,109.56,144.03,287.36,122.83,198.08,295.93,2938.39,1549.69,469.19,71.83,234.24,948.76,354.73,229.59,272.91,466.57,207.86,103.59,3226.74,241.78,96.45,131.51,40.93,59.53,100.49,284.11
20260827,09:01:10,46125.53,41394.48,24699.44,16539.58,121.91,1957.16,349.81,478.85,555.18,111.71,185.44,194.42,109.41,144.03,287.18,122.83,198.08,295.93,2937.86,1549.35,469.31,71.82,234.04,948.32,354.98,229.59,273.12,466.55,207.87,103.59,3226.73,241.78,96.45,131.5,40.93,59.54,100.49,284.21
20260827,09:01:15,46128.24,41397.78,24693.18,16534.58,122.04,1957.39,349.73,478.77,555.23,111.78,185.44,194.38,109.41,144.05,287.3,122.84,198.08,295.9,2938.25,1549.39,469.49,71.81,234.17,948.91,354.37,229.59,273.13,466.55,207.52,103.59,3226.13,241.74,96.33,131.28,40.93,59.53,100.49,284.16
20260827,09:01:20,46127.46,41395.34,24699.11,16535.78,122.04,1957.39,349.74,478.63,555.35,111.76,185.5,194.39,109.46,144.26,287.3,122.83,198.04,295.9,2938.02,1549.18,469.47,71.8,234.19,949.23,354.71,229.34,272.94,466.55,207.41,103.59,3227.66,241.74,96.45,131.26,40.93,59.55,100.49,284.2
