日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260518,09:00:00,41172.36,37335.79,20255.49,13995.1,120.78,1940.87,187.62,457.23,560.8,101.59,143.07,193.26,75.25,151.16,246.5,113.32,190.22,277.7,2672.06,1422.02,370.19,56.02,250.69,826.21,379.3,194.33,272.79,450.1,172.97,100.3,2529.76,229.2,73.97,116.5,34.98,57.27,90.32,259.05
20260518,09:00:05,41095.82,37263.47,20228.61,13971.77,120.71,1940.91,185.71,457.25,560.12,101.59,142.84,192.93,75.14,149.46,246.26,113.25,190.17,278.09,2666.8,1419.26,369.61,55.44,250.55,824.2,378.9,194.33,272.72,449.25,172.76,100.29,2527.68,229.5,73.97,116.1,34.98,57.27,90.3,259.68
20260518,09:00:10,40794.17,36971.42,20217.02,13964.9,120.71,1947.61,185.7,457.02,558.7,100.54,143.14,192.01,75.58,149.67,246.26,113.19,189.45,278.01,2643.43,1401.9,368.69,55.11,250.44,823.35,378.87,193.83,273.22,448.88,172.6,100.14,2525.93,230.28,73.87,115.67,34.98,57.27,90.3,259.52
20260518,09:00:15,40682.35,36860.32,20211.99,13951.97,120.25,1944.64,185.98,455.14,558.25,100.26,142.94,191.64,75.5,149.67,246.26,112.96,189.3,277.71,2634.79,1401.49,365.38,55.06,250.37,811.47,377.73,193.79,270.47,448.62,172.32,100.1,2527.86,230.32,73.84,115.58,34.97,57.38,90.3,259.22
20260518,09:00:20,40577.55,36764.04,20184.49,13939.9,120.1,1946.06,186.59,454.97,554.22,100.23,142.71,191.0,75.45,150.08,245.89,112.93,190.24,277.09,2627.33,1398.77,362.61,54.97,246.31,809.7,377.52,193.37,269.82,448.89,172.01,100.1,2522.55,230.36,74.21,115.54,35.28,57.35,89.62,259.01
20260518,09:00:25,40571.69,36759.75,20174.52,13933.19,120.1,1945.84,186.68,455.04,552.84,100.14,142.64,190.69,75.46,149.86,245.83,112.79,190.02,277.03,2627.14,1398.65,363.05,55.01,247.33,808.88,377.3,193.37,269.31,449.0,172.07,100.1,2521.26,230.31,74.22,115.31,35.19,57.37,89.62,258.95
20260518,09:00:30,40606.39,36793.81,20175.78,13935.42,120.1,1943.96,186.9,454.78,552.71,100.11,142.6,190.61,75.44,149.64,245.66,112.88,189.99,277.03,2629.83,1400.6,363.22,55.08,247.27,808.76,376.76,193.08,269.56,449.19,172.2,100.06,2521.05,230.21,74.36,115.25,35.19,57.39,89.62,258.97
20260518,09:00:35,40550.94,36739.79,20173.08,13932.4,120.04,1944.71,186.84,454.63,551.98,99.95,142.56,190.38,75.46,149.85,245.9,113.02,189.91,276.97,2625.55,1397.66,362.95,55.03,247.02,808.85,376.72,193.08,269.12,448.9,172.14,100.1,2521.02,230.21,74.48,115.21,34.94,57.35,89.62,259.28
20260518,09:00:40,40564.8,36753.14,20171.13,13929.62,119.91,1945.91,186.85,454.66,551.45,99.96,142.54,190.38,75.44,149.86,245.45,113.05,190.02,276.89,2626.7,1397.99,362.97,55.02,247.62,809.3,376.39,193.03,269.71,448.63,172.26,100.1,2521.16,230.14,74.24,115.04,34.94,57.33,89.62,259.68
20260518,09:00:45,40608.3,36796.62,20167.93,13929.58,120.03,1942.77,186.91,454.66,551.95,99.87,142.49,190.48,75.38,149.65,245.54,113.0,189.65,276.87,2630.2,1400.37,363.48,55.0,247.09,810.71,376.09,193.01,269.38,448.8,172.29,100.13,2520.18,230.13,74.36,115.01,34.94,57.25,89.62,259.55
