日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260428,09:00:00,39616.63,35886.61,19973.94,13895.19,123.18,1892.92,200.88,451.81,525.49,94.33,135.65,185.96,70.77,147.46,241.08,113.76,192.16,280.98,2557.69,1358.46,364.78,47.39,234.5,815.91,329.53,192.25,256.15,459.59,173.41,100.91,2469.02,229.57,73.07,114.22,33.62,55.89,97.52,267.65
20260428,09:00:05,39531.93,35803.35,19997.46,13919.97,123.83,1893.05,203.0,451.77,525.59,94.39,136.04,186.9,70.87,147.22,241.08,113.76,192.55,281.28,2550.39,1351.53,365.11,47.43,234.51,817.47,329.64,192.35,257.73,459.91,173.35,100.91,2469.66,229.57,73.11,114.7,33.62,55.93,97.54,267.69
20260428,09:00:10,39569.55,35835.86,20031.44,13945.23,124.11,1893.27,203.47,452.27,527.29,94.39,136.23,187.53,70.9,147.43,241.08,113.91,192.59,281.54,2552.41,1351.27,365.06,47.63,234.94,821.16,331.1,192.86,258.44,458.38,173.55,100.92,2473.42,229.71,74.44,114.69,33.62,55.98,97.54,267.75
20260428,09:00:15,39638.82,35903.45,20060.09,13978.59,124.2,1898.18,204.5,452.77,529.72,95.45,136.58,187.68,71.15,147.21,241.16,114.45,193.02,281.72,2557.05,1354.3,366.92,47.6,234.9,820.66,331.2,192.86,258.72,458.58,174.0,100.81,2473.35,229.77,74.21,114.7,33.69,56.11,97.26,267.97
20260428,09:00:20,39633.39,35886.05,20096.23,13979.56,124.21,1899.24,205.03,453.22,527.98,95.54,136.79,187.82,71.29,147.75,242.38,114.5,192.96,281.53,2555.63,1351.88,368.09,47.54,237.18,820.0,332.2,193.12,259.84,458.36,174.0,100.96,2484.33,229.85,74.11,114.78,33.68,55.99,96.93,268.11
20260428,09:00:25,39634.0,35882.13,20110.4,13980.76,124.21,1899.82,205.54,453.07,527.46,95.53,136.82,187.72,71.34,147.55,242.38,114.46,193.11,281.49,2555.28,1352.1,367.7,47.5,236.9,819.57,331.16,193.15,259.71,458.12,173.95,100.96,2488.41,229.85,74.11,114.75,33.69,56.02,96.91,268.13
20260428,09:00:30,39670.48,35918.98,20103.01,13976.57,124.21,1900.1,205.35,453.07,526.97,95.61,136.82,187.73,71.33,147.35,242.52,114.52,192.81,281.51,2558.35,1354.34,367.75,47.46,236.88,820.03,330.96,193.19,259.7,458.25,173.78,100.96,2487.24,229.85,74.11,114.75,33.65,56.06,96.91,268.09
20260428,09:00:35,39677.96,35925.42,20099.57,13969.72,124.21,1900.32,204.98,452.92,526.15,95.51,136.74,187.54,71.31,147.36,242.52,114.52,192.63,281.49,2559.03,1354.27,367.9,47.43,237.13,821.06,330.85,193.19,260.07,457.92,173.87,100.96,2488.01,229.82,74.11,114.76,33.64,56.04,96.91,268.09
20260428,09:00:40,39672.42,35919.87,20097.08,13966.36,124.21,1902.1,205.03,452.92,526.04,95.28,136.69,187.43,71.29,147.35,242.64,114.37,192.6,281.48,2558.67,1354.15,367.72,47.44,236.95,820.87,331.15,193.13,260.07,457.93,173.77,100.95,2488.14,229.82,74.0,114.76,33.64,56.05,96.91,268.02
20260428,09:00:45,39669.01,35915.86,20092.56,13958.82,124.21,1901.78,204.43,452.8,525.69,95.35,136.63,187.46,71.24,147.13,242.46,114.5,192.6,281.43,2558.52,1354.06,367.49,47.44,237.2,820.88,331.22,193.13,260.02,457.85,173.83,100.92,2488.77,229.82,73.88,114.53,33.64,56.01,96.91,268.02
20260428,09:00:50,39659.98,35908.23,20088.23,13957.77,124.21,1901.55,204.96,452.68,525.86,95.29,136.6,187.15,71.28,146.71,242.22,114.38,192.27,281.47,2557.94,1353.92,366.92,47.43,237.2,820.11,331.24,193.05,260.33,457.58,173.7,100.92,2487.7,229.82,73.76,114.53,33.64,55.99,96.91,267.98
20260428,09:00:55,39661.94,35910.14,20089.93,13959.73,124.21,1903.41,205.14,452.63,525.82,95.27,136.57,187.18,71.26,146.92,242.14,114.26,192.34,281.44,2558.04,1353.85,367.32,47.43,237.22,820.89,331.11,192.86,259.77,457.57,173.73,100.92,2487.7,229.78,73.88,114.52,33.64,55.96,96.91,267.91
20260428,09:01:00,39622.57,35871.89,20089.25,13959.35,124.21,1903.41,205.24,452.4,525.97,95.27,136.58,187.13,71.27,147.14,241.99,114.24,192.34,281.41,2554.97,1351.39,366.83,47.43,237.43,821.27,331.16,192.86,259.95,457.52,173.67,100.92,2487.6,229.78,73.76,114.55,33.65,55.99,96.91,267.9
20260428,09:01:05,39620.08,35868.8,20088.88,13956.7,124.21,1902.0,205.04,452.23,526.1,95.31,136.49,187.07,71.21,147.15,242.36,114.06,192.34,281.43,2554.79,1351.43,366.59,47.42,237.48,820.61,331.18,192.86,260.2,457.45,173.68,100.92,2488.19,229.78,73.88,114.53,33.65,55.97,96.91,267.91
20260428,09:01:10,39660.27,35907.68,20089.85,13956.84,124.08,1902.66,205.06,452.16,525.78,95.23,136.48,187.13,71.19,148.24,242.25,114.12,192.34,281.43,2557.91,1353.93,366.65,47.43,237.48,820.18,331.21,192.86,260.26,457.41,173.55,100.91,2488.46,229.78,74.0,114.53,33.67,55.99,96.91,267.91
20260428,09:01:15,39621.68,35870.62,20085.0,13953.08,124.21,1901.77,204.86,452.12,525.55,95.31,136.52,187.24,71.19,148.0,242.25,114.13,192.34,281.42,2555.02,1351.94,366.86,47.43,237.29,819.64,331.22,192.86,260.06,457.36,173.37,100.91,2487.96,229.78,73.99,114.53,33.67,56.01,96.91,267.89
20260428,09:01:20,39661.4,35909.78,20081.39,13950.39,124.21,1901.55,204.55,452.04,525.72,95.31,136.5,187.25,71.18,147.83,242.25,114.17,192.41,281.48,2558.24,1354.32,366.62,47.44,237.32,819.39,331.15,192.86,260.66,457.37,173.27,100.91,2487.56,229.74,73.99,114.48,33.66,56.03,96.91,267.89
20260428,09:01:25,39624.88,35873.96,20081.44,13949.73,124.34,1901.55,204.32,452.04,525.78,95.31,136.49,187.28,71.17,147.83,242.25,114.16,192.4,281.41,2555.37,1351.94,366.58,47.42,237.24,819.97,331.02,192.86,260.74,457.43,173.36,100.91,2487.76,229.74,73.99,114.48,33.66,56.01,96.91,267.9
20260428,09:01:30,39610.08,35859.98,20078.95,13948.36,124.2,1901.45,204.32,452.04,525.79,95.22,136.46,187.3,71.13,148.04,242.25,114.16,192.26,281.42,2554.27,1351.62,366.24,47.46,237.22,818.79,330.91,192.83,260.67,457.42,173.33,100.91,2487.35,229.74,73.99,114.44,33.66,56.03,96.91,267.84
20260428,09:01:35,39595.77,35845.62,20077.28,13945.0,124.2,1900.04,204.25,452.04,525.87,95.22,136.41,187.21,71.12,147.19,242.25,114.16,192.24,281.42,2553.2,1350.9,366.17,47.47,237.57,818.01,330.97,192.83,260.8,457.33,173.31,100.91,2487.74,229.74,73.87,114.46,33.66,56.07,96.91,267.84
20260428,09:01:40,39554.67,35804.54,20071.48,13934.9,124.2,1900.14,203.47,452.04,525.74,95.14,136.36,187.0,71.11,146.98,242.25,114.06,192.21,281.42,2550.13,1348.85,366.18,47.45,237.36,817.11,330.9,192.83,260.95,457.32,173.25,100.91,2488.65,229.74,73.75,114.46,33.65,56.01,96.91,267.8
20260428,09:01:45,39552.83,35803.67,20066.61,13932.37,124.2,1900.14,203.23,452.02,525.59,95.22,136.34,186.94,71.12,147.41,242.36,114.06,192.22,281.34,2550.12,1348.75,366.31,47.44,237.33,817.82,330.79,192.83,260.55,457.19,173.34,100.91,2487.82,229.74,73.63,114.46,33.66,55.96,96.91,267.77
20260428,09:01:50,39557.66,35809.65,20060.78,13929.94,124.2,1901.99,202.9,452.1,525.59,95.13,136.28,186.85,71.09,147.2,242.36,113.91,192.27,281.36,2550.66,1348.91,366.76,47.44,237.69,817.73,330.79,192.83,260.63,457.04,173.36,100.91,2486.66,229.74,73.75,114.46,33.66,56.0,96.91,267.77
20260428,09:01:55,39598.9,35850.97,20058.44,13930.99,124.2,1901.99,203.14,452.02,525.57,95.21,136.29,186.76,71.11,147.41,242.36,114.01,192.28,281.36,2553.96,1351.28,366.58,47.46,238.07,818.1,330.29,192.73,260.67,457.05,173.29,100.91,2485.65,229.74,73.63,114.46,33.66,55.98,96.91,267.75
20260428,09:02:00,39566.99,35817.88,20063.59,13930.27,123.94,1901.99,203.19,452.1,525.68,95.13,136.3,186.78,71.11,147.2,242.28,114.01,192.29,281.36,2551.32,1348.95,366.79,47.45,238.51,818.19,330.89,192.73,260.74,457.05,173.19,100.91,2487.44,229.72,73.75,114.43,33.66,55.96,96.94,267.73
20260428,09:02:05,39592.19,35840.56,20070.27,13931.63,124.2,1901.77,203.3,452.1,525.69,95.22,136.32,186.87,71.11,147.2,242.39,114.01,192.46,281.4,2553.11,1349.07,366.95,47.45,238.27,821.72,330.97,192.75,261.05,457.12,173.18,100.91,2489.15,229.72,73.63,114.4,33.66,55.95,96.94,267.74
20260428,09:02:10,39591.26,35839.72,20074.22,13936.45,124.26,1901.77,203.29,452.11,526.47,95.22,136.43,186.89,71.2,147.2,242.27,114.08,192.47,281.45,2552.93,1349.26,366.89,47.47,238.1,821.28,330.99,192.75,260.72,457.21,173.2,100.91,2489.08,229.74,73.63,114.46,33.65,55.95,96.96,267.74
20260428,09:02:15,39631.97,35878.8,20076.02,13936.47,124.13,1901.77,203.08,452.11,526.42,95.2,136.47,186.91,71.23,147.2,242.27,114.09,192.48,281.54,2556.07,1351.61,366.81,47.48,238.1,821.06,331.22,192.75,261.09,457.24,173.18,100.97,2489.64,229.74,73.75,114.46,33.65,55.95,96.96,267.94
20260428,09:02:20,39599.58,35847.36,20078.08,13939.32,124.25,1901.89,203.44,452.56,526.07,95.27,136.5,186.99,71.23,147.83,242.3,114.1,192.44,281.57,2553.47,1349.26,366.76,47.53,238.12,822.06,331.24,192.75,261.1,457.13,173.17,100.97,2489.51,229.74,73.63,114.43,33.69,55.97,96.96,267.92
20260428,09:02:25,39599.16,35847.05,20079.33,13941.07,124.25,1901.89,203.49,452.87,526.07,95.27,136.48,186.92,71.24,148.04,242.3,114.1,192.52,281.54,2553.41,1349.42,366.62,47.54,237.77,822.38,331.5,192.75,260.66,457.12,173.26,100.92,2489.43,229.74,73.63,114.43,33.69,55.99,96.96,267.91
20260428,09:02:30,39591.7,35838.76,20081.66,13940.36,124.12,1901.67,203.57,452.87,525.99,95.27,136.5,186.95,71.24,147.83,242.3,114.1,192.54,281.53,2552.76,1349.23,366.38,47.52,237.96,821.56,331.52,192.75,260.63,457.33,173.22,100.92,2490.35,229.74,73.61,114.43,33.69,55.97,96.96,267.91
20260428,09:02:35,39565.04,35811.02,20089.41,13943.4,124.25,1901.41,203.98,452.95,525.68,95.35,136.41,186.9,71.18,148.04,242.3,114.0,192.64,281.53,2550.45,1347.36,366.34,47.5,238.13,822.11,331.41,192.75,260.38,457.49,173.26,100.92,2491.94,229.74,73.61,114.44,33.69,55.97,96.96,268.21
20260428,09:02:40,39569.64,35816.86,20090.03,13948.68,124.25,1901.47,204.32,452.82,526.11,95.27,136.44,186.91,71.2,148.06,242.19,114.13,192.32,281.43,2550.79,1347.21,366.51,47.55,238.27,823.15,331.46,192.75,260.26,457.41,173.39,100.92,2490.71,229.74,73.61,114.42,33.69,55.97,96.96,268.23
20260428,09:02:45,39567.24,35813.64,20091.52,13947.42,124.19,1901.29,204.33,452.74,526.36,95.35,136.45,186.96,71.2,147.84,242.19,114.01,192.36,281.42,2550.56,1347.23,366.66,47.53,238.25,822.66,331.42,192.75,260.09,457.58,173.26,100.92,2491.51,229.77,73.61,114.45,33.68,55.95,96.96,268.21
20260428,09:02:50,39571.59,35817.99,20092.5,13948.96,124.19,1901.26,204.36,452.82,526.46,95.35,136.48,186.94,71.23,148.06,242.42,114.01,192.36,281.39,2550.88,1347.4,366.8,47.52,238.49,822.47,331.4,192.71,260.16,457.5,173.29,100.92,2491.4,229.77,73.61,114.45,33.68,55.95,96.96,268.28
20260428,09:02:55,39573.93,35820.47,20091.37,13948.3,124.13,1901.32,204.33,452.82,526.32,95.35,136.48,186.95,71.23,148.05,242.25,114.0,192.26,281.26,2551.09,1347.25,366.64,47.52,238.62,823.33,331.34,192.71,260.28,457.48,173.31,100.92,2491.23,229.73,73.72,114.45,33.68,55.93,96.96,268.22
20260428,09:03:00,39564.48,35811.77,20090.66,13949.23,124.13,1901.3,204.37,452.82,526.32,95.52,136.47,187.0,71.21,148.26,242.25,114.0,192.4,281.19,2550.37,1346.98,366.61,47.51,238.44,822.67,331.36,192.71,260.28,457.38,173.3,100.92,2490.76,229.73,73.72,114.45,33.68,55.95,96.96,268.28
20260428,09:03:05,39589.23,35836.86,20091.77,13953.76,124.26,1901.32,204.63,452.74,526.79,95.44,136.48,186.98,71.22,148.26,242.3,114.16,192.36,281.21,2552.28,1347.18,367.04,47.52,238.45,825.99,331.6,192.71,260.33,457.29,173.29,100.92,2489.88,229.73,73.72,114.42,33.68,55.99,96.96,268.24
20260428,09:03:10,39590.87,35839.08,20088.53,13952.07,124.13,1899.87,204.56,452.75,526.64,95.37,136.55,186.97,71.28,148.26,242.3,114.16,192.52,281.21,2552.5,1347.43,367.3,47.53,238.22,825.38,331.79,192.68,260.52,457.25,173.22,100.92,2489.33,230.05,73.72,114.42,33.7,55.97,96.96,268.2
20260428,09:03:15,39597.9,35845.94,20087.69,13951.14,124.13,1899.83,204.46,452.95,526.64,95.45,136.53,186.98,71.26,148.04,242.3,114.15,192.46,281.26,2553.08,1347.61,367.31,47.52,238.39,825.49,331.83,192.68,260.96,457.24,173.26,100.92,2489.32,229.41,73.84,114.42,33.65,55.94,96.96,268.21
20260428,09:03:20,39595.87,35843.94,20092.62,13956.78,124.13,1898.32,204.65,453.15,526.69,95.53,136.65,187.05,71.35,148.07,242.3,114.29,192.5,281.23,2552.78,1347.41,367.33,47.53,238.47,825.25,331.9,192.67,260.96,457.18,173.47,100.92,2489.33,229.41,73.84,114.42,33.66,55.94,96.96,268.23
20260428,09:03:25,39590.69,35839.06,20091.35,13955.85,124.13,1898.32,204.56,453.34,526.71,95.45,136.68,187.06,71.37,148.07,242.18,114.15,192.6,281.22,2552.41,1347.43,367.34,47.55,238.47,824.81,331.55,192.67,260.6,457.23,173.45,100.92,2489.19,229.41,73.84,114.42,33.66,55.97,96.96,268.23
20260428,09:03:30,39599.19,35843.75,20106.38,13961.11,124.26,1901.6,204.77,453.73,526.6,95.44,136.75,187.09,71.42,147.86,242.21,114.19,192.6,281.22,2552.66,1347.48,367.28,47.56,238.49,825.03,331.6,192.69,260.78,457.32,173.48,100.92,2492.44,229.45,73.84,114.43,33.67,56.04,96.96,268.31
