日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260721,09:00:00,42449.7,37992.4,23466.49,15722.18,118.35,2008.14,328.36,483.07,500.98,97.21,163.67,188.05,93.11,128.35,265.8,114.72,198.51,290.08,2683.35,1453.72,368.58,59.64,230.82,795.14,346.42,206.02,255.44,467.21,185.26,99.94,3063.44,248.39,105.61,142.08,40.85,57.74,98.71,282.79
20260721,09:00:05,42566.93,38119.24,23519.04,15824.83,118.74,2007.79,336.67,483.52,502.55,97.13,164.22,188.44,93.47,128.35,266.1,114.98,198.7,290.24,2691.1,1456.9,368.84,60.13,233.2,800.18,347.33,206.02,255.48,467.77,185.26,99.83,3052.01,248.39,108.89,142.18,40.7,57.74,98.72,282.82
20260721,09:00:10,42840.92,38383.12,23546.83,15846.42,118.74,2008.78,338.04,485.35,502.67,97.81,164.5,188.7,93.65,131.21,266.02,115.27,198.84,290.28,2711.85,1469.23,372.81,60.22,232.97,803.01,347.99,206.32,258.77,467.69,185.6,99.87,3054.83,247.95,109.13,139.86,40.7,57.7,98.72,283.08
20260721,09:00:15,42951.93,38488.46,23562.91,15855.43,118.86,2009.25,337.69,485.26,504.18,97.91,164.68,188.89,93.75,130.54,267.27,115.48,199.7,290.03,2720.12,1472.37,373.3,60.48,233.36,811.92,348.46,207.4,258.38,467.81,185.58,100.03,3057.41,247.94,109.25,140.5,40.72,57.77,98.81,282.68
20260721,09:00:20,42958.75,38494.4,23579.99,15872.73,119.06,2010.74,337.75,486.33,502.6,97.89,165.12,189.4,94.0,130.56,267.39,115.68,199.81,290.14,2720.19,1472.36,374.18,60.54,233.63,810.32,348.66,206.98,258.78,467.67,186.82,100.01,3058.04,248.18,109.02,141.07,40.74,57.92,98.81,282.76
20260721,09:00:25,43005.36,38537.6,23593.03,15880.33,119.11,2007.92,336.3,486.35,504.62,97.89,165.18,189.51,94.02,130.35,267.39,115.56,199.81,290.21,2723.48,1474.69,374.2,60.58,233.23,811.15,349.03,206.98,258.78,467.8,187.73,100.01,3060.06,248.32,109.5,141.06,40.74,57.87,98.77,282.85
20260721,09:00:30,43033.8,38562.07,23601.35,15879.02,118.98,2006.58,336.59,486.03,504.24,97.97,165.14,189.37,94.02,130.38,267.39,115.72,199.85,290.19,2725.49,1476.87,373.84,60.55,233.21,809.67,349.06,206.98,258.76,467.81,187.71,100.01,3063.01,248.31,109.5,140.5,40.74,57.9,98.77,282.77
20260721,09:00:35,43030.4,38558.83,23596.45,15873.63,118.98,2004.78,336.6,486.23,504.11,97.89,164.94,189.28,93.88,130.54,267.39,115.6,199.85,290.23,2725.36,1476.83,374.02,60.6,233.58,808.84,349.11,207.01,258.79,467.92,187.65,100.01,3062.94,248.17,109.5,140.3,40.74,57.85,98.77,282.77
20260721,09:00:40,42975.87,38507.32,23587.76,15869.08,118.99,2004.43,336.5,486.15,503.97,97.91,164.9,189.14,93.88,130.29,267.39,115.72,199.85,290.22,2721.31,1474.1,373.69,60.56,233.07,808.56,349.12,207.01,258.77,468.13,187.76,100.01,3061.46,248.17,109.26,139.27,40.74,57.89,98.77,282.74
20260721,09:00:45,42985.91,38514.61,23598.74,15873.4,118.97,2004.43,336.57,486.23,504.0,98.0,165.1,189.16,94.03,130.28,267.39,115.64,199.81,290.35,2721.8,1473.98,373.58,60.58,233.31,809.78,349.01,207.19,258.89,468.11,187.77,100.04,3063.72,248.17,109.5,139.28,40.74,57.91,98.77,282.57
20260721,09:00:50,43031.94,38559.54,23603.51,15879.12,118.97,2005.84,337.02,485.7,504.23,98.0,165.12,189.2,94.04,130.28,267.39,115.58,199.73,290.28,2725.28,1476.41,373.63,60.55,233.31,810.69,349.54,207.19,258.72,468.37,187.84,100.04,3063.66,248.31,109.5,139.47,40.74,57.91,98.77,282.6
20260721,09:00:55,43043.52,38572.34,23600.85,15881.13,118.97,2007.25,337.18,485.23,504.1,98.0,165.12,189.2,94.04,130.31,267.39,115.58,199.88,290.28,2726.26,1476.7,374.0,60.55,233.32,811.69,349.71,207.19,258.73,468.39,187.66,100.04,3062.28,248.31,109.74,139.67,40.74,57.9,98.77,282.65
20260721,09:01:00,43031.1,38561.06,23597.94,15880.54,119.03,2005.84,337.01,484.89,504.37,97.92,165.26,188.97,94.2,130.52,267.39,115.6,199.73,290.3,2725.37,1476.22,374.21,60.53,233.21,810.96,349.32,207.19,258.79,468.3,187.49,100.04,3061.53,248.31,109.86,139.78,40.74,57.86,98.77,282.61
20260721,09:01:05,43019.79,38552.28,23572.79,15859.08,118.96,2007.25,335.26,485.03,504.42,97.8,165.29,189.05,94.21,129.87,266.86,115.44,199.73,290.26,2725.18,1476.06,373.91,60.49,233.2,811.3,349.52,207.22,258.83,468.51,187.23,100.04,3059.5,248.57,109.38,139.43,40.73,57.88,98.77,282.37
20260721,09:01:10,43015.04,38549.55,23570.82,15863.19,118.96,2004.39,335.81,485.23,504.3,97.71,165.26,188.95,94.21,130.3,266.74,115.54,199.73,290.28,2724.86,1476.11,374.05,60.47,232.94,810.96,349.63,207.21,258.49,468.52,187.14,100.04,3057.77,248.56,109.5,139.4,40.71,57.9,98.77,282.6
20260721,09:01:15,43007.52,38542.85,23566.5,15860.32,118.96,2004.35,335.28,485.15,504.3,97.78,165.24,188.87,94.21,129.84,266.74,115.54,199.56,290.34,2724.39,1476.02,373.77,60.5,233.08,809.87,349.92,207.26,258.73,468.42,187.27,100.04,3057.2,248.56,109.62,139.37,40.71,57.9,98.77,282.57
