日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260810,09:00:00,44225.91,39581.99,23910.31,15760.2,119.41,1920.4,320.61,482.38,536.22,102.0,163.75,184.56,93.9,126.94,278.15,121.74,195.89,291.29,2810.55,1502.35,426.29,60.99,235.95,844.07,373.47,212.74,280.11,459.31,192.73,100.41,3191.74,234.17,97.36,137.0,43.52,58.46,102.66,274.29
20260810,09:00:05,44540.71,39883.9,23926.1,15762.21,119.41,1920.95,320.03,482.98,537.66,101.73,164.17,186.08,93.93,126.97,278.32,121.97,197.69,290.83,2834.83,1514.37,429.19,62.23,236.02,856.7,374.19,212.72,281.95,455.49,192.77,100.6,3196.12,234.23,96.96,137.13,44.22,58.52,102.88,274.55
20260810,09:00:10,44663.7,40000.57,23955.51,15785.46,119.54,1921.94,321.17,485.92,540.86,104.67,164.34,186.41,94.0,126.97,278.32,121.93,197.88,291.02,2843.67,1518.22,429.73,62.2,236.29,864.59,375.7,213.61,282.06,456.29,192.84,100.79,3199.0,234.6,95.2,137.22,44.22,58.53,102.9,274.81
20260810,09:00:15,44683.14,40022.27,23947.8,15785.77,119.55,1922.46,320.79,485.73,540.76,104.73,164.22,186.62,93.85,129.52,280.05,122.02,197.8,292.89,2845.42,1518.76,429.91,62.18,236.07,867.22,376.28,212.76,281.89,456.21,192.07,100.79,3196.51,234.99,95.64,137.52,43.71,58.61,102.81,274.35
20260810,09:00:20,44700.98,40041.31,23935.55,15777.26,119.55,1919.27,321.53,485.86,539.14,105.08,162.88,186.96,92.69,129.77,280.73,123.03,198.05,293.06,2847.15,1518.72,431.78,62.31,236.92,868.9,377.14,212.87,281.49,456.88,191.15,100.86,3194.99,234.87,95.51,137.77,43.77,59.22,102.81,274.83
20260810,09:00:25,44707.16,40050.09,23931.04,15781.28,119.55,1915.49,322.14,485.63,538.79,105.0,163.07,186.94,92.85,129.98,280.49,123.04,198.09,293.06,2847.77,1519.04,431.88,62.29,236.76,869.23,377.39,213.36,281.6,456.42,191.28,100.86,3192.49,234.8,95.63,137.78,43.82,59.21,102.85,274.43
20260810,09:00:30,44718.87,40062.73,23925.04,15778.51,119.55,1915.43,322.22,485.63,538.83,104.92,162.87,186.88,92.7,130.4,280.73,123.0,197.95,293.17,2848.85,1519.23,432.25,62.31,237.04,870.42,377.91,213.35,281.64,456.51,191.26,100.74,3191.37,234.8,95.62,137.76,43.69,59.2,102.85,274.16
20260810,09:00:35,44705.23,40051.03,23912.05,15768.88,119.55,1914.42,322.23,485.66,538.26,105.15,162.91,187.12,92.69,130.63,280.73,122.94,198.08,291.97,2848.14,1518.83,432.19,62.33,236.62,869.99,378.02,213.38,281.91,456.0,190.99,100.71,3189.93,234.47,95.46,137.73,43.7,59.22,102.85,274.06
20260810,09:00:40,44663.71,40011.94,23906.62,15767.22,119.55,1914.42,322.13,485.62,538.19,105.54,162.94,187.17,92.7,130.42,280.85,122.93,198.14,291.95,2845.03,1516.41,432.26,62.29,236.58,869.98,378.25,213.24,282.0,455.73,191.0,100.71,3188.68,234.38,95.36,137.79,43.7,59.2,102.85,273.88
20260810,09:00:45,44702.16,40049.13,23912.63,15773.23,119.61,1915.83,322.04,485.62,538.09,106.14,162.92,187.08,92.71,131.28,280.97,122.89,198.14,291.86,2847.88,1518.78,432.4,62.33,236.43,869.33,377.81,213.24,282.08,455.94,191.28,100.71,3188.93,234.06,95.45,138.04,43.71,59.2,102.85,273.88
