日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260707,09:00:00,46556.39,41953.7,24035.9,16241.92,123.06,1991.14,332.07,512.4,574.34,110.29,177.35,218.05,97.91,160.12,286.73,117.88,200.01,303.4,2990.1,1589.42,412.96,71.97,258.39,977.33,381.19,210.79,276.44,466.77,190.64,103.37,3100.28,246.83,85.79,145.77,44.14,58.87,100.86,280.76
20260707,09:00:05,46537.34,41932.54,24034.86,16232.04,123.1,1999.64,331.0,514.18,573.48,110.24,177.54,217.89,98.1,160.09,286.88,117.67,200.52,303.48,2988.63,1589.09,413.07,72.25,260.2,972.26,381.7,210.92,276.7,466.37,190.31,103.43,3102.64,247.1,85.79,145.92,44.13,58.85,100.86,279.73
20260707,09:00:10,46700.42,42093.54,24020.83,16222.87,123.1,2001.1,330.1,514.17,573.57,110.29,177.95,217.79,98.45,161.6,286.82,117.49,200.76,303.6,3001.83,1599.31,412.21,72.36,260.72,971.84,381.98,210.97,277.02,466.39,189.08,103.43,3100.74,247.16,85.67,146.26,44.14,58.91,100.95,280.21
20260707,09:00:15,46805.53,42191.36,24033.49,16222.02,122.97,2001.67,329.8,513.76,576.04,110.34,178.31,217.67,98.76,161.39,286.46,117.58,200.62,303.43,3009.73,1604.54,412.49,72.29,259.98,974.75,382.67,211.0,277.08,466.5,187.86,103.42,3104.93,247.16,85.64,146.43,44.21,58.98,100.86,280.49
20260707,09:00:20,46852.8,42230.36,24066.52,16236.42,123.15,2000.97,330.03,515.45,576.39,110.16,179.26,217.8,99.5,162.21,286.36,117.48,200.6,303.25,3012.53,1605.19,412.4,72.35,260.12,980.07,383.24,211.08,276.32,466.6,188.3,103.59,3111.34,247.28,85.59,145.26,44.17,58.85,100.86,280.52
20260707,09:00:25,46869.07,42241.92,24079.73,16237.23,123.15,1999.41,330.04,516.26,576.66,110.32,179.16,217.73,99.43,162.25,286.48,117.6,200.54,302.99,3013.44,1605.71,412.41,72.32,259.51,980.88,383.2,211.13,276.59,466.38,188.37,103.59,3115.24,247.28,85.52,145.25,44.17,58.89,100.86,280.57
20260707,09:00:30,46869.32,42242.04,24073.2,16229.31,123.16,1999.22,330.1,516.19,576.52,110.44,178.77,217.69,99.13,162.67,286.62,117.6,200.54,303.08,3013.64,1605.61,412.58,72.35,259.49,980.71,383.43,211.2,277.14,466.41,188.18,103.59,3115.35,247.28,85.16,145.19,44.17,58.88,100.86,280.57
20260707,09:00:35,46856.61,42228.31,24075.63,16227.6,123.16,2000.66,330.35,516.08,576.49,110.57,178.71,217.54,99.12,162.75,286.48,117.61,200.71,303.07,3012.58,1605.38,412.82,72.38,258.82,979.27,383.21,211.19,277.11,466.41,187.82,103.59,3116.57,247.28,85.14,145.17,44.17,58.86,100.86,280.55
20260707,09:00:40,46890.49,42262.11,24072.59,16226.73,123.16,2000.71,329.93,516.1,576.56,110.67,178.65,217.59,99.05,163.17,286.36,117.54,200.71,303.04,3015.32,1607.36,412.91,72.37,258.23,980.01,383.58,211.2,277.15,466.38,187.88,103.59,3115.86,247.28,85.39,145.15,44.17,58.84,100.86,280.55
20260707,09:00:45,46898.24,42269.08,24078.92,16232.08,123.16,2000.71,329.93,516.0,576.65,110.77,178.97,217.65,99.3,162.99,286.5,117.57,200.71,302.98,3015.75,1607.54,412.96,72.39,258.0,980.13,383.38,211.08,277.54,466.4,187.98,103.59,3116.38,247.28,85.39,145.15,44.17,58.86,100.86,280.71
