日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260924,09:00:00,48157.29,42970.41,25804.79,16459.75,126.23,1902.19,376.73,461.25,543.68,106.39,163.31,192.23,91.95,136.92,274.0,119.48,190.74,292.35,3066.77,1641.9,463.74,74.54,234.57,950.9,369.18,238.39,285.87,447.65,212.4,101.6,3593.69,236.43,116.27,131.67,40.09,56.1,100.14,274.05
20260924,09:00:05,48075.39,42898.88,25760.76,16436.76,126.09,1901.95,373.97,461.05,543.7,106.39,163.48,191.85,92.16,137.1,274.0,119.5,190.6,291.94,3061.56,1639.62,463.77,74.35,234.53,948.38,368.45,238.65,284.05,447.24,212.31,101.63,3586.18,236.48,116.27,131.65,40.09,55.93,100.14,273.93
20260924,09:00:10,47904.05,42732.58,25744.04,16419.68,126.05,1893.47,374.48,460.66,543.15,106.38,163.24,191.92,91.95,137.14,273.53,119.44,190.56,291.97,3048.57,1629.85,463.03,74.05,234.67,948.44,367.74,238.69,284.41,445.82,211.68,101.63,3585.59,236.48,116.26,131.66,39.81,55.89,100.15,273.24
20260924,09:00:15,47832.48,42667.44,25721.48,16409.11,125.61,1892.89,373.93,460.63,541.82,106.36,163.15,192.14,91.83,135.66,273.53,119.32,190.56,291.87,3043.58,1627.18,462.79,74.21,234.29,946.16,367.56,238.76,283.63,445.49,211.48,101.63,3581.41,236.63,116.73,131.59,39.81,55.82,100.15,274.17
20260924,09:00:20,47824.33,42663.66,25698.24,16396.32,125.87,1893.13,373.78,459.97,541.37,105.81,163.02,192.06,91.74,135.65,273.53,119.3,190.45,290.7,3043.58,1626.81,461.79,74.38,233.87,947.76,367.37,239.08,284.15,444.75,211.47,101.63,3577.62,236.53,116.61,131.52,39.86,55.8,99.87,273.84
20260924,09:00:25,47818.01,42659.09,25690.58,16392.81,125.61,1893.16,373.66,459.97,540.71,105.97,162.97,191.89,91.74,135.44,273.53,119.3,190.41,290.71,3043.3,1626.77,461.79,74.38,234.07,947.43,367.44,239.08,283.81,444.69,211.51,101.63,3576.18,236.53,116.61,131.55,39.85,55.81,99.87,273.87
20260924,09:00:30,47819.49,42659.17,25698.55,16397.41,125.46,1893.27,374.19,459.97,541.03,105.97,163.0,191.85,91.77,135.43,273.53,119.29,190.45,290.72,3043.19,1627.08,461.08,74.46,234.1,947.59,367.17,239.09,283.24,444.67,211.49,101.63,3577.42,236.52,116.62,131.55,39.88,55.83,99.89,273.83
20260924,09:00:35,47826.37,42667.25,25693.86,16396.67,125.59,1893.27,374.19,459.86,540.9,105.97,163.05,191.82,91.82,135.43,273.53,119.29,190.63,290.71,3043.86,1627.16,461.55,74.49,233.84,948.4,367.45,239.05,283.36,444.74,211.51,101.63,3576.16,236.52,116.38,131.58,39.88,55.85,99.89,273.83
20260924,09:00:40,47784.8,42625.71,25693.16,16392.38,125.59,1893.27,373.59,459.94,540.9,105.97,163.05,191.88,91.81,135.43,273.53,119.29,190.55,290.7,3040.62,1624.48,461.36,74.48,233.48,949.05,367.73,239.22,283.67,444.66,211.51,101.66,3577.1,236.52,116.38,131.58,39.88,55.85,99.89,273.91
20260924,09:00:45,47839.47,42678.24,25709.13,16408.27,125.59,1896.06,374.22,459.93,540.8,105.97,163.26,191.94,91.96,135.46,273.53,119.3,190.8,290.7,3044.47,1627.33,461.48,74.43,233.65,949.19,367.42,239.23,283.72,444.61,211.67,101.66,3577.78,236.52,117.22,131.58,39.88,55.85,99.89,273.83
