日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260422,09:00:00,37605.11,33906.29,20388.88,14307.98,124.78,1939.92,203.73,466.23,526.38,101.11,142.98,191.15,75.64,169.3,253.4,118.37,197.92,293.6,2388.31,1240.26,356.82,49.88,241.59,784.01,346.77,200.36,247.61,466.51,177.28,103.17,2486.9,238.6,74.6,118.65,34.88,58.77,103.86,275.08
20260422,09:00:05,37627.2,33928.15,20409.57,14333.02,124.8,1940.85,203.84,466.65,530.76,100.81,143.23,191.8,75.7,170.19,253.4,118.3,198.39,294.13,2389.48,1240.38,356.97,49.98,241.69,786.07,345.33,200.49,247.68,466.62,177.67,103.24,2486.59,238.59,74.61,118.65,34.93,58.76,103.91,275.15
20260422,09:00:10,37629.84,33931.31,20403.16,14327.59,124.85,1943.44,203.67,465.8,529.88,100.69,143.1,191.78,75.6,170.24,253.85,118.33,197.68,294.1,2389.86,1239.63,356.84,50.02,241.71,787.35,345.19,199.86,249.25,466.63,177.38,103.4,2486.06,238.64,74.78,118.75,35.0,58.69,103.91,275.72
20260422,09:00:15,37623.38,33924.32,20411.65,14335.06,124.85,1942.63,204.28,465.64,528.4,100.77,143.29,192.19,75.67,170.24,254.02,118.31,197.58,294.5,2389.12,1238.81,358.07,50.22,240.35,787.76,345.16,199.97,249.22,467.02,177.64,103.44,2486.69,238.64,75.01,118.83,35.04,58.65,104.01,275.71
20260422,09:00:20,37643.37,33942.78,20424.99,14347.04,124.98,1943.58,204.68,465.79,528.14,100.8,143.4,192.46,75.7,170.27,254.05,118.47,197.84,294.72,2390.32,1239.4,358.26,50.3,239.97,788.5,345.71,200.14,249.36,467.72,177.77,103.4,2487.62,238.64,75.25,119.17,34.98,58.66,104.02,275.86
20260422,09:00:25,37636.41,33937.6,20426.45,14354.1,124.98,1946.91,205.24,465.79,527.91,100.93,143.48,192.6,75.73,169.86,254.52,118.69,197.84,294.71,2389.73,1239.47,358.09,50.31,240.33,786.68,345.35,200.14,249.44,467.71,177.74,103.4,2486.17,238.96,75.25,119.15,34.98,58.65,104.02,275.84
20260422,09:00:30,37623.98,33924.52,20431.85,14357.1,124.97,1946.93,205.5,465.79,527.63,100.95,143.5,192.68,75.74,170.48,254.41,118.68,197.91,294.67,2388.61,1239.31,358.34,50.32,239.94,784.27,345.35,199.9,249.69,467.51,177.81,103.4,2487.04,238.96,75.37,119.05,34.98,58.66,104.02,275.86
20260422,09:00:35,37662.12,33961.16,20430.72,14353.98,125.23,1947.65,205.13,465.71,527.4,101.0,143.52,192.68,75.75,170.54,254.64,118.68,197.89,294.63,2391.63,1241.73,358.11,50.3,239.88,784.36,345.42,199.9,249.67,467.59,177.68,103.4,2487.53,238.96,75.37,119.05,34.98,58.68,104.01,275.85
20260422,09:00:40,37668.13,33967.25,20433.05,14357.44,125.1,1947.65,205.21,465.45,528.1,101.0,143.49,192.62,75.74,171.17,254.76,118.69,197.91,294.65,2392.04,1241.63,358.2,50.29,239.51,785.58,345.42,199.9,249.88,467.61,177.81,103.4,2487.32,238.96,75.25,119.03,35.0,58.67,104.01,275.9
20260422,09:00:45,37658.99,33958.63,20431.14,14356.25,125.1,1947.31,205.2,465.73,527.72,100.78,143.56,192.86,75.74,170.98,254.76,118.69,197.91,294.62,2391.37,1241.4,358.35,50.26,239.67,784.72,344.91,199.9,249.75,467.78,177.81,103.4,2487.05,238.96,75.25,119.03,34.99,58.68,104.01,275.86
20260422,09:00:50,37660.34,33959.96,20429.04,14353.85,125.1,1947.35,205.01,465.48,527.96,100.77,143.47,192.85,75.67,170.77,254.64,118.71,197.91,294.65,2391.54,1241.48,358.61,50.25,239.54,784.24,344.67,199.9,250.16,467.82,177.76,103.4,2487.04,238.91,75.25,119.03,35.01,58.66,104.01,275.89
20260422,09:00:55,37668.6,33967.81,20430.32,14354.68,124.97,1948.72,204.93,465.48,528.34,100.68,143.58,192.97,75.73,170.56,254.64,118.6,197.91,294.64,2392.15,1241.56,358.98,50.27,239.72,784.63,344.57,199.9,250.35,467.66,177.79,103.4,2487.22,238.91,75.25,119.03,35.01,58.68,104.01,275.91
20260422,09:01:00,37675.77,33975.32,20426.4,14351.89,124.84,1948.78,204.81,465.48,528.63,100.66,143.55,193.09,75.68,169.92,254.4,118.58,197.91,294.72,2392.82,1241.8,359.09,50.3,240.3,784.77,344.6,199.9,250.38,467.56,177.82,103.4,2486.75,238.91,75.13,119.01,35.01,58.66,104.01,275.87
20260422,09:01:05,37683.63,33981.89,20430.11,14352.5,125.09,1948.56,204.8,465.04,528.54,100.7,143.54,193.08,75.68,170.13,253.93,118.71,197.91,294.77,2393.34,1241.74,359.29,50.3,240.32,785.93,344.65,199.9,250.38,467.56,177.81,103.4,2487.74,238.91,75.13,118.98,35.01,58.66,104.01,275.84
20260422,09:01:10,37684.1,33982.05,20431.84,14353.49,125.09,1948.56,204.88,464.96,528.73,100.54,143.48,193.14,75.62,170.14,254.02,118.71,197.82,294.7,2393.33,1241.84,359.21,50.28,240.03,786.0,344.49,199.9,250.38,467.56,177.91,103.4,2488.01,238.91,75.13,119.01,35.02,58.68,104.01,275.83
20260422,09:01:15,37643.81,33943.54,20428.48,14352.16,125.03,1947.1,204.87,464.91,528.6,100.56,143.44,193.19,75.58,170.13,254.14,118.59,197.96,294.72,2390.26,1239.51,359.11,50.28,239.95,785.98,344.24,199.9,250.48,467.56,178.01,103.39,2487.32,238.87,75.13,118.99,35.02,58.68,104.01,275.82
20260422,09:01:20,37680.36,33975.6,20438.01,14351.19,125.03,1947.06,204.88,465.1,528.68,100.53,143.42,193.11,75.58,170.34,253.9,118.59,197.96,294.72,2392.86,1241.96,359.15,50.28,239.95,784.47,344.23,199.9,250.58,467.5,177.9,103.39,2490.54,238.87,75.13,118.92,35.01,58.68,103.99,275.83
20260422,09:01:25,37672.84,33967.93,20437.77,14349.77,125.09,1946.83,204.68,465.1,528.36,100.61,143.4,193.1,75.56,171.42,253.9,118.59,197.75,294.73,2392.28,1241.9,358.82,50.22,239.59,784.45,344.78,199.7,250.21,467.48,177.87,103.39,2490.85,238.87,75.13,118.98,35.01,58.68,103.99,275.8
20260422,09:01:30,37685.86,33980.48,20440.74,14352.7,125.09,1946.74,204.88,465.1,528.61,100.47,143.36,193.14,75.52,171.42,253.9,118.6,198.03,295.15,2393.22,1242.0,358.72,50.23,239.79,786.08,344.76,199.73,250.34,467.54,177.84,103.39,2490.99,238.87,75.13,118.98,35.01,58.69,103.99,275.83
20260422,09:01:35,37684.73,33979.25,20440.39,14351.86,125.09,1946.84,204.89,465.1,528.44,100.59,143.4,193.2,75.54,171.2,253.84,118.6,198.03,295.13,2393.14,1242.21,358.71,50.22,239.79,785.22,344.85,199.73,250.38,467.3,177.83,103.39,2491.1,238.87,75.13,118.98,35.01,58.69,103.99,275.77
20260422,09:01:40,37722.02,34016.41,20441.39,14355.76,125.09,1947.17,205.11,465.1,528.39,100.56,143.41,193.21,75.54,170.78,253.84,118.62,198.05,295.65,2396.04,1244.71,358.55,50.24,239.77,784.61,344.92,199.69,250.33,467.22,177.91,103.43,2490.37,238.87,75.13,118.95,35.01,58.69,103.99,276.06
20260422,09:01:45,37726.03,34020.32,20440.04,14354.2,125.09,1947.17,205.01,465.1,528.46,100.63,143.34,193.16,75.5,170.56,254.08,118.6,198.05,295.66,2396.39,1244.87,358.63,50.23,239.73,785.02,344.97,199.69,250.23,467.25,177.91,103.43,2490.37,238.87,75.13,118.95,35.01,58.7,103.99,275.96
20260422,09:01:50,37735.96,34029.41,20442.97,14355.6,125.09,1947.17,205.28,465.1,528.52,100.63,143.35,193.22,75.5,170.56,254.08,118.62,198.06,295.42,2397.09,1245.13,358.53,50.19,239.73,785.02,345.3,199.91,251.0,467.3,177.86,103.43,2490.9,238.87,75.13,118.9,35.01,58.7,104.0,275.98
20260422,09:01:55,37734.28,34027.93,20446.48,14360.19,125.09,1948.58,205.68,465.1,528.49,100.79,143.37,193.15,75.52,171.0,253.72,118.62,198.06,295.09,2396.86,1245.15,358.72,50.16,239.75,784.3,345.16,199.67,251.0,467.29,177.96,103.43,2490.75,238.87,75.13,118.92,35.0,58.7,104.0,275.99
20260422,09:02:00,37692.7,33986.03,20449.09,14358.61,124.96,1948.56,205.35,464.97,528.61,100.64,143.35,193.02,75.54,171.19,253.72,118.62,198.21,295.08,2393.52,1242.52,358.57,50.11,239.9,784.89,344.83,199.67,250.8,467.3,178.07,103.43,2491.99,238.87,75.13,118.93,35.0,58.7,104.0,275.98
20260422,09:02:05,37696.19,33987.28,20453.93,14356.96,125.09,1948.78,205.46,465.15,528.53,100.62,143.3,192.8,75.54,170.96,253.6,118.61,198.06,295.04,2393.66,1242.42,358.62,50.14,240.35,785.41,344.73,199.6,250.51,467.31,177.92,103.43,2493.94,238.87,75.13,118.91,35.0,58.7,103.98,275.96
20260422,09:02:10,37703.05,33991.93,20459.42,14356.42,125.09,1948.78,205.55,465.41,528.21,100.56,143.28,192.79,75.53,170.94,253.6,118.73,197.92,294.89,2394.05,1242.49,358.79,50.14,240.32,785.39,344.66,199.94,250.96,467.14,177.95,103.41,2495.79,238.85,75.13,118.89,35.0,58.69,103.98,275.95
20260422,09:02:15,37744.96,34033.41,20457.0,14355.76,124.96,1948.78,205.56,465.41,528.17,100.55,143.38,192.9,75.59,170.96,253.6,118.61,197.92,294.84,2397.41,1245.11,358.59,50.13,240.08,785.5,345.17,199.69,251.08,467.14,177.91,103.37,2495.22,238.85,75.13,118.88,35.0,58.69,103.98,275.98
20260422,09:02:20,37745.84,34032.52,20459.36,14352.65,124.96,1948.78,205.33,465.33,527.72,100.64,143.36,192.83,75.59,170.74,253.6,118.58,197.92,294.84,2397.41,1245.26,358.59,50.16,240.1,784.91,345.06,199.7,251.14,467.26,177.95,103.37,2496.79,238.85,75.13,118.91,35.0,58.67,103.98,275.99
20260422,09:02:25,37744.19,34031.91,20453.05,14348.68,125.09,1948.56,204.65,465.33,527.88,100.62,143.37,192.89,75.58,170.74,253.6,118.71,197.92,294.39,2397.46,1245.17,358.53,50.19,240.11,784.91,344.98,199.93,251.43,467.22,177.93,103.37,2495.9,238.85,75.25,118.91,35.0,58.67,103.98,275.91
20260422,09:02:30,37760.48,34047.22,20456.02,14350.2,124.96,1948.78,204.74,465.41,528.27,100.62,143.29,192.86,75.52,170.95,253.6,118.7,197.92,294.41,2398.65,1245.27,358.95,50.21,240.27,786.46,344.76,199.93,251.75,467.19,177.96,103.36,2496.41,238.85,75.25,118.93,35.01,58.66,103.96,275.94
20260422,09:02:35,37800.06,34085.71,20454.96,14348.69,124.96,1947.33,204.73,465.41,528.14,100.57,143.3,192.95,75.51,170.95,253.6,118.7,197.92,294.42,2401.79,1247.86,359.07,50.21,240.52,785.98,344.44,199.68,251.47,467.33,177.88,103.36,2496.49,238.85,75.25,118.93,35.01,58.67,103.97,275.96
20260422,09:02:40,37802.37,34088.82,20449.87,14345.71,124.95,1947.33,204.5,465.47,528.12,100.46,143.32,193.02,75.51,171.16,253.6,118.58,197.92,294.4,2402.11,1247.7,359.02,50.21,240.53,786.75,344.5,199.67,251.87,467.28,177.92,103.36,2495.71,238.84,75.13,118.95,35.02,58.69,103.96,275.9
20260422,09:02:45,37797.88,34084.87,20451.44,14348.93,125.08,1947.33,204.42,465.45,528.54,100.53,143.49,193.26,75.6,171.17,253.63,118.58,197.92,294.4,2401.72,1247.43,358.81,50.21,240.57,786.74,344.46,199.77,251.94,467.31,177.93,103.36,2495.33,238.82,75.13,118.95,35.02,58.69,103.96,275.87
20260422,09:02:50,37805.42,34091.74,20454.47,14350.84,125.08,1947.23,204.62,464.95,528.68,100.52,143.53,193.39,75.6,170.95,253.51,118.58,197.92,294.42,2402.22,1247.74,358.85,50.19,240.39,786.69,344.69,199.78,252.26,467.25,178.0,103.35,2495.76,238.82,75.13,118.95,35.01,58.68,103.96,275.91
20260422,09:02:55,37808.21,34095.27,20449.85,14348.22,125.08,1947.23,204.5,464.97,528.62,100.53,143.5,193.33,75.6,170.95,253.51,118.58,197.77,294.39,2402.57,1247.73,359.02,50.2,240.4,787.66,344.55,199.77,252.04,467.3,177.95,103.35,2495.02,238.82,75.01,118.98,35.01,58.68,103.96,275.93
20260422,09:03:00,37808.84,34096.32,20448.2,14347.79,125.08,1947.23,204.28,464.98,528.88,100.53,143.52,193.39,75.59,170.95,253.63,118.56,197.92,294.58,2402.67,1247.73,358.88,50.19,240.46,787.59,344.73,199.79,252.31,467.21,177.83,103.35,2494.63,238.76,75.16,118.98,35.01,58.68,103.96,275.91
20260422,09:03:05,37805.57,34092.98,20446.13,14344.91,124.95,1947.23,204.07,464.89,528.73,100.52,143.55,193.51,75.59,171.16,253.51,118.54,197.92,294.77,2402.47,1247.61,358.75,50.21,240.45,787.97,345.02,199.79,252.0,467.24,177.92,103.35,2494.76,238.72,75.04,118.98,35.01,58.68,103.96,275.53
