日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260727,09:00:00,43654.84,39112.91,23645.78,15748.3,117.96,1969.22,323.29,482.05,511.91,98.39,159.42,185.95,90.11,123.39,267.67,117.96,192.84,288.29,2773.03,1486.11,410.86,59.86,238.37,827.23,368.71,208.17,276.0,464.01,190.14,99.92,3112.36,246.98,115.25,133.86,39.59,58.1,100.47,279.67
20260727,09:00:05,43585.92,39039.44,23599.29,15673.68,118.1,1987.29,318.29,482.69,512.23,98.36,159.66,186.12,90.27,123.39,267.32,118.32,192.72,288.34,2768.9,1481.11,411.31,60.39,240.32,828.86,370.41,209.48,276.39,463.96,189.64,100.03,3118.09,247.0,110.31,130.86,39.59,58.19,100.47,279.88
20260727,09:00:10,43451.35,38905.46,23629.25,15698.64,119.29,1991.7,318.35,483.05,513.2,98.38,159.71,186.14,90.3,123.39,267.14,118.32,192.11,289.65,2757.51,1471.82,411.49,60.37,240.82,828.91,370.15,209.76,277.13,464.61,190.34,100.02,3120.67,247.33,110.54,131.01,39.59,58.15,101.8,279.92
20260727,09:00:15,43445.02,38892.5,23651.12,15701.1,119.36,1991.33,318.17,483.86,512.23,98.49,160.5,186.48,90.87,123.22,267.26,118.71,192.53,289.64,2756.4,1472.1,410.75,60.46,240.45,826.37,369.16,209.76,277.25,465.31,189.78,100.18,3126.83,247.56,110.08,131.65,39.59,58.24,101.83,279.54
20260727,09:00:20,43496.38,38943.05,23676.15,15731.58,119.22,1991.49,318.2,483.74,516.61,99.81,160.7,186.97,90.93,123.22,267.38,118.91,192.44,289.98,2759.74,1474.83,410.49,60.36,240.62,825.88,368.96,209.84,277.53,466.53,190.35,100.08,3126.38,247.52,109.98,131.91,39.59,58.32,101.83,279.65
20260727,09:00:25,43496.89,38944.44,23666.37,15723.31,119.09,1989.51,317.45,483.0,516.24,99.8,160.64,186.73,90.93,123.21,267.35,118.88,192.42,289.75,2760.05,1474.85,410.61,60.41,240.83,826.09,369.43,209.84,277.51,466.98,190.47,100.08,3125.57,247.52,109.98,131.86,39.59,58.33,101.83,279.63
20260727,09:00:30,43443.33,38893.44,23657.84,15717.49,119.23,1989.34,317.02,483.39,515.8,99.64,160.43,186.66,90.78,122.79,267.32,118.88,192.25,289.77,2756.08,1472.64,410.64,60.24,240.69,824.2,369.57,209.84,277.28,467.12,190.58,100.08,3124.49,247.57,109.97,131.88,39.59,58.33,101.82,279.61
20260727,09:00:35,43467.74,38917.0,23658.38,15717.35,119.11,1989.34,317.48,483.51,515.66,99.69,160.38,186.63,90.74,122.74,267.32,118.93,192.25,289.77,2757.98,1474.28,410.23,60.25,240.66,824.78,368.98,209.84,276.8,466.8,190.49,100.08,3124.69,247.57,109.85,132.02,39.6,58.32,101.45,279.62
20260727,09:00:40,43484.0,38933.06,23655.94,15715.26,119.11,1989.34,317.3,483.52,514.91,99.61,160.61,186.75,90.9,123.32,267.32,118.94,192.1,289.73,2759.33,1474.61,410.36,60.26,241.01,825.92,369.29,209.84,277.19,466.65,190.4,100.15,3124.5,247.57,109.83,132.02,39.6,58.33,101.45,279.62
20260727,09:00:45,43459.74,38911.18,23637.75,15700.2,119.11,1986.0,316.49,483.09,514.71,99.62,160.63,186.81,90.9,123.1,267.08,118.94,192.25,289.7,2757.93,1474.47,410.34,60.12,241.19,823.88,368.99,209.83,276.67,466.55,190.27,100.15,3122.9,247.57,109.23,132.05,39.6,58.31,101.45,279.53
20260727,09:00:50,43466.4,38918.34,23633.4,15697.45,119.05,1983.24,316.72,483.02,514.59,99.52,160.58,186.67,90.89,122.89,266.72,119.04,192.25,289.74,2758.57,1474.33,410.22,60.13,241.35,825.0,368.97,209.83,277.31,466.53,190.19,100.15,3122.29,247.57,108.99,132.22,39.58,58.32,101.45,279.53
20260727,09:00:55,43463.38,38914.34,23636.54,15697.52,119.04,1984.65,317.07,483.02,514.74,99.6,160.59,186.71,90.89,123.09,266.72,119.03,192.1,289.63,2758.25,1474.2,410.31,60.12,241.37,824.99,368.98,209.83,276.95,466.36,190.12,100.15,3123.25,247.57,108.64,132.32,39.58,58.34,101.45,279.45
20260727,09:01:00,43465.93,38916.82,23628.57,15688.32,119.1,1984.19,316.44,483.25,514.95,99.6,160.35,186.56,90.74,122.87,266.72,118.91,192.1,289.54,2758.67,1474.69,409.84,60.06,241.4,825.02,369.02,209.8,276.95,466.29,190.1,100.15,3123.26,247.57,108.52,132.3,39.58,58.34,101.45,279.37
20260727,09:01:05,43477.37,38929.17,23647.57,15714.23,119.1,1982.72,318.88,483.07,515.01,99.77,160.77,186.61,91.06,122.82,266.72,119.01,192.13,289.48,2759.04,1474.82,409.52,60.0,241.16,826.36,368.8,209.3,276.83,466.24,190.17,100.15,3122.16,246.6,109.12,132.2,39.58,58.3,101.45,279.35
20260727,09:01:10,43475.01,38927.05,23641.53,15707.85,119.08,1983.84,318.1,483.07,514.68,99.77,160.8,186.65,91.08,122.61,266.72,119.01,191.99,289.47,2759.02,1474.85,409.41,59.92,241.33,826.71,369.1,209.29,276.52,466.18,190.3,100.15,3122.01,246.6,109.0,132.17,39.58,58.32,101.5,279.3
20260727,09:01:15,43462.04,38914.45,23636.69,15702.45,119.14,1979.67,317.7,482.99,514.76,99.69,160.81,186.68,91.08,122.59,266.72,118.89,191.99,289.53,2758.14,1474.38,409.12,59.89,240.95,826.77,368.71,209.55,276.52,466.17,190.29,100.15,3121.96,246.6,109.02,132.0,39.58,58.32,101.5,279.3
20260727,09:01:20,43451.95,38906.48,23636.15,15708.07,118.95,1981.52,317.87,482.74,514.88,99.66,160.85,186.59,91.13,122.6,266.48,118.89,191.95,289.49,2757.36,1474.18,409.04,59.92,240.91,825.67,368.74,209.55,276.49,466.16,190.19,100.15,3120.27,246.6,109.62,132.01,39.62,58.32,101.5,279.3
20260727,09:01:25,43436.0,38893.44,23625.7,15704.4,118.95,1980.0,318.3,482.58,515.13,99.6,160.57,186.52,90.92,122.36,266.48,118.89,191.95,289.3,2756.4,1473.79,408.75,59.89,240.66,825.27,368.17,209.55,276.49,466.0,189.99,100.15,3118.0,246.53,109.61,131.94,39.57,58.31,101.5,279.29
20260727,09:01:30,43429.93,38888.39,23615.32,15695.33,118.95,1979.88,317.75,482.6,514.82,99.6,160.56,186.43,90.93,122.15,266.48,118.89,191.95,289.29,2756.21,1474.0,408.56,59.88,240.68,824.38,368.35,209.53,276.45,465.88,189.85,100.15,3117.22,246.44,109.47,131.96,39.57,58.24,101.5,279.19
20260727,09:01:35,43411.33,38871.38,23603.19,15685.1,118.68,1978.43,317.34,482.0,516.0,99.6,160.48,186.24,90.91,122.14,266.36,118.69,191.72,289.16,2755.08,1473.56,408.4,59.87,240.61,823.48,368.26,209.53,276.35,465.93,189.61,100.15,3116.2,245.79,109.11,131.86,39.57,58.23,101.5,279.21
20260727,09:01:40,43428.39,38889.33,23597.69,15683.21,118.68,1980.3,317.65,481.92,516.13,99.77,160.5,186.3,90.91,121.91,266.34,118.51,191.54,289.16,2756.58,1474.23,408.35,59.99,240.59,825.04,368.21,209.53,276.13,465.66,189.4,100.15,3115.0,245.79,108.76,132.06,39.57,58.19,101.49,279.51
20260727,09:01:45,43431.26,38892.49,23593.26,15679.34,118.64,1976.93,317.61,481.9,515.91,99.68,160.47,186.21,90.9,122.14,266.25,118.53,191.41,289.3,2756.93,1474.8,408.19,60.02,240.41,824.9,367.96,209.29,275.78,465.6,189.52,100.15,3114.67,245.74,108.52,131.93,39.57,58.19,101.49,279.51
20260727,09:01:50,43483.49,38943.64,23592.16,15678.92,118.51,1976.93,317.55,481.9,516.79,99.76,160.23,186.15,90.72,122.77,266.25,118.48,191.16,289.27,2761.06,1477.45,408.36,60.04,240.64,825.68,368.26,209.27,276.08,465.53,189.21,100.15,3114.44,245.42,108.99,131.91,39.46,58.18,101.48,279.53
20260727,09:01:55,43443.23,38906.09,23583.88,15675.03,118.57,1976.64,317.53,481.86,516.89,99.6,160.25,186.27,90.71,122.56,266.25,118.42,191.03,289.08,2758.12,1474.83,408.3,60.09,240.55,826.92,367.88,209.26,276.06,465.52,188.98,100.15,3112.91,245.42,108.87,132.13,39.46,58.18,101.48,279.51
20260727,09:02:00,43503.71,38965.71,23584.81,15678.37,118.43,1975.27,317.88,481.87,517.55,99.61,160.24,186.28,90.7,122.75,266.25,118.3,191.11,289.05,2762.85,1477.92,408.49,60.08,241.01,828.12,367.56,209.26,275.99,465.51,189.01,100.15,3112.29,245.74,108.87,132.03,39.46,58.14,101.47,279.51
20260727,09:02:05,43462.1,38924.1,23585.11,15675.17,118.41,1975.09,317.84,481.78,517.42,99.46,160.23,186.18,90.71,122.96,266.22,118.27,191.11,288.94,2759.57,1475.38,408.0,60.14,241.19,828.46,367.78,209.26,275.94,465.5,188.8,100.15,3113.25,245.63,108.99,131.99,39.45,58.11,101.47,279.51
20260727,09:02:10,43448.66,38912.15,23576.12,15668.66,118.28,1973.52,317.93,481.6,517.27,99.44,160.16,185.96,90.71,122.76,266.22,118.25,191.03,288.87,2758.77,1475.21,406.76,60.14,241.19,828.37,367.55,209.01,275.94,465.42,188.6,100.15,3112.21,245.59,108.76,132.03,39.45,58.11,101.44,279.51
