日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260518,09:00:00,41933.78,38049.55,20589.35,14285.16,125.84,1873.52,201.52,457.88,567.14,105.3,141.55,195.55,73.52,162.91,239.51,116.12,192.08,286.76,2722.61,1439.83,375.49,51.07,250.86,882.9,350.23,199.52,285.0,454.43,181.49,101.99,2555.43,231.07,73.76,119.47,35.63,56.56,93.38,268.04
20260518,09:00:05,41886.03,37996.85,20629.35,14310.64,125.83,1887.28,200.69,458.03,567.57,105.56,141.59,195.78,73.5,164.39,239.51,116.15,192.6,287.3,2717.75,1439.23,375.41,51.0,245.34,879.69,350.24,199.81,283.99,455.26,181.59,102.23,2561.01,231.24,75.19,119.52,35.62,56.56,94.34,268.99
20260518,09:00:10,41724.06,37837.5,20643.44,14321.87,126.01,1890.58,200.94,458.16,568.68,104.93,141.97,195.06,73.96,164.47,239.8,116.19,193.68,287.36,2704.64,1430.71,376.82,50.92,244.76,874.33,350.14,200.24,283.81,455.57,181.43,102.07,2562.36,231.39,75.34,119.7,35.64,56.7,93.61,268.59
20260518,09:00:15,41700.63,37810.26,20663.03,14329.66,126.44,1890.12,201.24,460.13,567.93,104.94,142.26,195.72,74.06,164.28,239.8,115.99,193.64,287.09,2702.26,1427.75,378.27,50.77,245.29,874.04,363.69,200.64,283.85,455.68,181.57,102.1,2566.36,231.45,75.22,120.6,35.82,56.72,93.6,268.62
20260518,09:00:20,41736.35,37844.4,20665.46,14330.22,126.42,1888.88,201.51,461.68,567.2,104.89,142.44,195.61,74.23,163.43,240.55,115.88,193.48,288.81,2705.0,1430.23,379.01,50.8,244.89,871.94,364.81,200.78,284.13,456.0,181.51,102.39,2566.97,232.1,74.62,120.52,35.73,56.64,93.6,268.65
20260518,09:00:25,41697.3,37806.51,20663.02,14327.96,126.29,1887.47,201.24,461.18,567.33,104.76,142.36,195.63,74.16,162.79,240.43,115.86,193.34,288.9,2702.0,1427.59,379.23,50.8,244.83,872.94,364.05,200.78,284.07,456.07,181.6,102.45,2566.82,232.1,74.85,120.55,35.74,56.6,93.6,268.71
20260518,09:00:30,41728.52,37836.05,20660.39,14321.96,126.23,1885.69,200.67,461.44,566.64,104.99,142.28,195.59,74.11,162.58,240.46,115.86,193.41,288.89,2704.52,1429.96,379.03,50.86,244.78,872.45,364.09,200.78,283.53,456.03,181.68,102.55,2567.62,232.42,74.85,120.53,35.81,56.6,93.6,268.71
20260518,09:00:35,41734.46,37843.84,20652.14,14319.14,126.38,1885.71,200.45,460.43,566.4,105.39,142.26,195.53,74.11,161.73,240.46,115.86,193.48,288.81,2705.22,1430.14,379.41,50.85,245.37,872.1,365.07,200.78,283.87,455.66,181.74,102.58,2565.81,232.42,74.99,120.51,35.81,56.63,93.6,268.5
20260518,09:00:40,41731.02,37839.69,20661.62,14327.39,126.64,1882.93,201.01,461.04,567.06,105.54,142.32,195.62,74.13,161.71,240.46,115.83,193.3,288.98,2704.69,1430.15,379.0,50.82,245.53,871.6,365.07,200.79,283.51,455.72,181.8,102.58,2566.54,232.14,75.22,120.62,35.81,56.64,93.6,267.84
20260518,09:00:45,41691.58,37801.83,20661.4,14329.11,126.64,1882.0,201.21,461.02,566.5,105.38,142.52,195.62,74.3,162.16,240.46,115.82,193.52,289.01,2701.6,1427.89,379.54,50.87,245.38,870.34,364.82,200.83,283.83,455.49,181.89,102.52,2566.0,232.85,75.11,120.52,35.82,56.6,93.6,267.82
20260518,09:00:50,41698.34,37809.11,20660.86,14330.82,126.64,1882.79,200.8,461.26,567.06,105.64,142.54,195.68,74.3,162.36,240.51,115.72,193.46,289.15,2702.14,1428.09,380.1,50.93,244.63,870.89,364.64,200.84,283.92,455.65,182.01,102.52,2565.37,232.81,75.21,120.44,35.82,56.6,93.32,267.79
