日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260825,09:00:00,44762.32,40139.32,24178.86,16185.36,122.72,1948.18,311.7,483.73,534.78,108.72,177.7,190.43,103.97,135.28,289.91,122.95,198.22,295.03,2845.23,1508.35,444.32,65.82,230.9,900.84,360.59,229.43,268.12,464.04,219.93,103.16,3160.25,242.62,95.51,132.18,40.28,59.08,98.83,282.2
20260825,09:00:05,44728.36,40094.43,24200.12,16170.35,122.72,1949.72,308.99,483.93,534.48,108.76,177.44,189.24,104.01,135.28,289.89,123.07,198.23,294.78,2841.98,1506.77,443.45,65.75,230.89,899.29,360.19,229.01,267.98,462.88,221.37,103.11,3170.96,242.62,95.51,131.08,40.28,58.97,98.83,282.25
20260825,09:00:10,44657.97,40029.71,24167.28,16145.46,122.71,1949.63,307.46,483.78,534.45,108.25,177.37,189.16,103.97,135.28,289.61,123.02,198.23,294.79,2837.36,1505.47,442.24,65.57,230.66,896.4,359.98,229.01,266.27,463.24,220.99,103.05,3167.46,242.59,94.68,131.08,40.27,58.95,98.82,281.92
20260825,09:00:15,44449.15,39828.54,24159.44,16144.16,122.64,1949.65,307.23,483.31,535.72,108.14,177.19,189.1,103.83,133.76,289.37,123.24,198.15,294.69,2821.18,1494.88,441.86,65.63,230.54,890.89,358.92,228.91,266.53,463.15,221.32,103.13,3165.36,242.59,94.45,131.14,40.27,58.93,98.74,281.67
20260825,09:00:20,44422.45,39802.59,24146.49,16129.48,122.7,1949.83,306.59,483.28,533.77,108.03,177.33,188.92,103.98,133.55,289.37,123.13,197.71,293.25,2819.44,1494.17,440.91,65.54,230.74,890.95,358.84,229.15,265.74,463.37,221.64,103.18,3165.3,242.55,94.32,131.13,40.27,58.86,98.74,281.04
20260825,09:00:25,44432.72,39812.5,24158.46,16142.94,122.83,1949.83,307.13,483.28,533.7,108.03,177.9,188.92,104.45,134.18,289.37,123.13,197.71,294.37,2819.92,1494.24,441.35,65.54,230.61,891.64,358.17,229.15,265.72,463.39,221.48,103.18,3165.39,242.55,94.32,131.5,40.27,58.88,98.74,280.94
20260825,09:00:30,44474.5,39850.73,24172.65,16150.96,122.7,1949.83,307.59,483.48,533.81,107.98,178.18,188.86,104.69,134.4,289.37,123.22,197.71,294.4,2822.81,1496.43,441.59,65.56,230.24,891.65,358.09,229.17,265.83,463.4,221.74,103.21,3167.64,242.55,94.2,131.51,40.27,58.88,98.74,280.6
20260825,09:00:35,44474.0,39852.25,24164.95,16148.84,122.7,1949.83,305.96,483.48,534.32,108.08,178.61,188.92,105.02,134.61,289.37,123.19,197.71,295.11,2822.98,1496.48,441.9,65.64,230.09,891.56,358.11,229.41,265.83,463.4,221.74,103.21,3165.81,242.55,94.32,131.61,40.27,58.88,98.74,280.59
20260825,09:00:40,44420.59,39802.5,24155.6,16145.75,122.83,1949.83,305.88,483.38,534.13,108.09,178.7,189.19,105.04,134.6,289.37,123.06,197.84,295.13,2819.04,1493.93,442.38,65.8,230.09,889.77,358.73,229.41,265.41,463.35,221.67,103.24,3163.73,242.55,94.19,131.61,40.19,58.85,98.74,280.51
20260825,09:00:45,44467.14,39845.34,24164.0,16146.98,122.83,1952.02,305.96,483.51,533.99,108.08,178.54,189.26,104.9,134.6,289.37,123.21,197.87,295.03,2822.47,1496.52,442.5,65.81,230.09,889.64,358.01,229.55,265.56,463.36,221.6,103.27,3166.02,242.55,94.31,131.6,40.19,58.85,98.74,280.79
