日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260326,09:00:00,33439.11,29896.72,19707.42,13692.22,119.26,1917.5,179.3,472.68,462.31,97.82,132.87,170.83,71.77,126.82,247.1,118.98,187.19,287.96,2080.12,1098.56,314.72,43.18,215.4,606.85,335.82,191.09,220.72,467.77,180.81,104.27,2440.78,227.27,76.35,109.08,35.08,60.67,98.36,267.75
20260326,09:00:05,33575.6,30028.74,19742.53,13729.38,119.27,1918.67,183.64,471.89,463.1,97.8,133.08,171.1,71.88,128.95,247.7,118.71,186.17,287.95,2089.87,1104.85,314.76,43.42,215.6,607.97,335.83,191.6,222.22,468.21,180.55,104.54,2441.69,227.29,76.4,109.42,35.06,60.7,98.4,267.9
20260326,09:00:10,33608.92,30062.39,19759.48,13752.88,119.45,1922.12,183.85,472.63,464.67,97.82,133.02,171.23,71.81,129.16,247.87,118.78,186.49,290.04,2092.01,1105.19,317.25,43.35,215.75,609.05,336.61,191.6,222.41,468.36,180.82,104.63,2440.64,227.33,76.39,109.97,35.07,60.66,98.42,269.24
20260326,09:00:15,33608.87,30061.26,19774.19,13766.23,119.34,1921.99,184.55,471.92,465.81,98.13,133.19,171.77,71.83,129.18,247.88,119.05,186.93,290.15,2091.6,1105.29,317.92,43.45,215.43,606.83,336.89,191.6,222.67,468.7,180.63,104.67,2441.61,227.33,76.37,110.11,35.07,60.8,98.46,269.31
20260326,09:00:20,33617.54,30066.62,19812.26,13799.85,119.34,1924.75,184.47,471.85,468.78,98.23,134.0,172.13,72.41,129.18,249.62,119.19,187.04,290.44,2091.23,1104.98,316.49,43.6,216.03,607.01,336.2,191.76,223.17,469.34,180.8,104.72,2444.4,227.65,77.09,110.05,35.15,60.93,98.47,269.87
20260326,09:00:25,33578.25,30028.81,19807.89,13796.4,119.34,1924.97,184.55,471.74,468.37,98.3,134.0,172.07,72.42,129.39,250.22,119.22,187.04,289.62,2088.27,1102.66,316.38,43.62,215.82,607.33,336.29,191.77,223.2,469.17,180.91,104.72,2443.97,227.66,76.86,110.05,35.15,60.93,98.47,269.72
20260326,09:00:30,33617.97,30065.6,19812.44,13795.2,119.32,1924.91,184.7,472.1,467.94,98.31,134.01,172.13,72.42,129.18,250.1,119.21,187.04,289.29,2091.26,1105.02,316.55,43.61,215.95,607.53,336.38,191.76,222.68,469.16,180.89,104.69,2445.71,227.66,76.87,110.06,35.11,60.93,98.47,269.75
20260326,09:00:35,33621.44,30070.0,19813.61,13799.95,119.19,1924.91,185.01,472.36,468.14,98.23,134.06,172.18,72.45,129.18,250.22,119.21,187.09,289.25,2091.5,1105.01,316.36,43.63,215.77,607.79,336.15,191.67,223.22,469.13,180.97,104.69,2444.79,227.66,76.99,110.05,35.11,60.92,98.47,269.78
20260326,09:00:40,33669.6,30114.41,19823.72,13803.12,119.19,1927.73,185.03,472.68,468.26,98.25,134.09,172.1,72.49,129.18,250.52,119.21,187.02,289.24,2095.0,1107.46,316.58,43.65,215.99,608.17,336.23,191.76,223.15,469.16,180.87,104.61,2447.08,227.66,77.11,110.07,35.16,60.93,98.66,269.83
20260326,09:00:45,33671.84,30117.14,19823.07,13804.21,119.19,1927.73,185.06,472.68,468.35,98.35,134.19,172.18,72.56,129.18,250.76,119.07,187.02,289.31,2095.19,1107.63,316.75,43.63,215.67,608.12,336.59,191.76,223.22,469.23,180.9,104.6,2446.59,227.66,77.11,110.11,35.16,60.92,98.66,269.61
