日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260505,09:00:00,40705.14,36941.95,20202.63,14140.75,122.99,1872.95,201.83,452.26,571.49,98.21,140.56,192.76,73.31,152.22,237.55,113.97,187.22,280.65,2636.84,1389.69,365.35,49.54,247.65,873.23,341.77,197.72,268.13,448.41,176.19,101.47,2474.0,228.72,75.65,115.77,34.38,56.35,96.39,266.97
20260505,09:00:05,40708.4,36945.4,20213.26,14153.94,122.86,1872.63,202.42,452.27,572.21,98.19,140.72,192.78,73.44,152.44,237.55,113.98,187.22,280.63,2636.8,1390.16,365.33,49.65,247.72,872.4,341.93,197.72,267.37,447.92,176.1,101.28,2473.75,228.73,76.49,115.74,34.45,56.35,96.39,267.02
20260505,09:00:10,40628.57,36867.35,20218.99,14159.71,123.01,1872.71,202.42,452.45,572.96,98.13,140.82,192.53,73.57,152.86,237.55,113.92,187.33,280.65,2630.38,1386.78,365.14,49.67,247.71,865.6,341.4,197.72,269.13,447.83,176.12,101.19,2473.98,228.74,76.6,115.88,34.45,56.37,96.39,267.06
20260505,09:00:15,40660.89,36900.27,20214.12,14158.88,122.75,1873.38,202.45,452.34,573.7,97.97,140.92,192.54,73.65,152.88,237.55,113.76,187.18,280.77,2633.05,1389.26,363.3,49.76,248.77,865.87,341.47,197.82,268.52,447.95,175.89,101.14,2472.69,228.46,76.6,115.97,34.45,56.33,96.39,267.0
20260505,09:00:20,40668.23,36909.38,20209.74,14160.4,122.54,1872.92,202.78,451.7,573.06,97.61,141.26,192.36,73.97,153.06,237.46,113.75,187.33,280.7,2633.75,1389.86,362.15,49.94,248.77,865.69,341.22,198.18,269.19,447.85,175.89,101.02,2470.91,228.75,76.6,115.96,34.46,56.26,97.13,266.73
20260505,09:00:25,40683.39,36922.06,20212.69,14156.74,122.51,1872.69,202.77,451.78,572.77,97.63,141.27,192.4,73.97,153.32,237.52,113.6,187.33,280.5,2634.86,1390.46,362.47,49.94,248.95,866.04,341.09,197.98,269.14,447.8,175.89,101.0,2472.82,228.75,76.48,115.94,34.46,56.21,97.13,266.71
20260505,09:00:30,40692.88,36931.91,20209.54,14155.13,122.51,1872.89,202.83,451.52,572.82,97.52,141.28,192.41,73.98,153.34,237.52,113.55,187.04,280.49,2635.69,1390.71,362.51,49.93,249.21,867.06,340.86,197.98,269.12,447.62,175.9,100.98,2472.27,228.39,76.6,115.94,34.46,56.19,96.48,266.67
20260505,09:00:35,40698.48,36936.17,20211.99,14153.93,122.51,1872.67,202.83,451.01,573.12,97.58,141.31,192.44,73.99,153.33,237.52,113.43,187.04,280.51,2636.06,1390.63,362.74,49.98,249.35,867.38,340.64,197.86,269.42,447.52,175.89,100.94,2473.36,228.39,76.48,115.88,34.5,56.2,96.48,266.67
20260505,09:00:40,40697.71,36935.16,20213.66,14154.99,122.51,1871.26,203.09,451.0,572.71,97.5,141.29,192.47,73.97,153.3,237.52,113.53,187.18,280.47,2635.95,1390.55,362.63,50.04,249.16,867.42,340.41,197.76,269.55,447.51,175.94,100.99,2473.6,228.39,76.48,115.88,34.5,56.22,96.47,266.7
20260505,09:00:45,40707.11,36945.16,20212.4,14156.34,122.64,1869.62,203.5,451.13,572.27,97.5,141.33,192.61,73.97,153.3,237.46,113.54,187.04,280.43,2636.73,1390.65,362.86,50.02,249.34,868.58,340.36,197.76,269.53,447.54,175.97,100.99,2472.84,228.39,76.48,115.86,34.49,56.16,96.47,266.69
