日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260610,09:00:00,44704.44,40229.79,22528.88,14777.09,120.57,1916.81,207.36,489.05,563.73,107.43,150.69,196.31,80.82,149.68,257.31,117.24,199.39,296.73,2886.43,1491.5,425.18,64.0,257.64,1004.4,391.15,213.8,299.75,460.53,186.84,101.97,3026.92,233.28,76.53,137.11,57.26,63.65,93.82,278.45
20260610,09:00:05,44581.45,40112.76,22488.6,14740.12,120.64,1916.5,204.8,488.73,563.16,107.44,150.34,195.09,80.79,149.61,257.67,117.17,199.33,296.56,2877.88,1488.9,423.51,63.44,257.61,1000.06,390.88,213.38,295.85,460.1,186.67,101.91,3024.35,231.85,76.53,137.04,56.37,63.53,93.82,277.51
20260610,09:00:10,44455.33,39996.43,22454.54,14722.96,120.26,1906.5,204.97,488.26,561.59,106.97,150.23,195.17,80.69,147.72,257.23,117.0,199.19,296.28,2868.92,1481.63,421.31,63.28,257.11,1003.93,390.42,213.25,296.12,459.71,186.97,101.92,3018.38,231.84,76.52,137.2,56.6,63.42,92.98,277.04
20260610,09:00:15,44286.01,39863.88,22344.03,14704.44,120.31,1905.85,203.95,484.69,561.75,106.94,149.79,194.91,80.38,148.01,258.1,116.68,198.83,296.96,2858.69,1473.1,420.03,63.24,260.88,1004.22,389.88,213.22,295.99,459.18,187.13,101.85,2988.94,231.8,76.01,137.78,56.65,63.37,92.92,276.81
20260610,09:00:20,44301.47,39886.5,22312.37,14693.28,120.3,1903.61,204.16,484.37,560.41,106.76,149.89,194.54,80.54,148.61,257.0,116.55,197.6,296.47,2860.78,1475.36,418.87,64.37,260.29,1003.33,389.76,213.96,294.82,457.64,187.06,101.79,2982.09,231.8,76.04,137.68,56.71,63.37,92.97,276.47
20260610,09:00:25,44318.51,39898.22,22324.88,14691.3,120.17,1907.54,204.17,484.45,560.39,106.53,149.76,194.46,80.46,148.61,257.06,116.67,197.61,296.48,2861.77,1475.7,418.68,64.31,260.96,1003.99,390.14,213.45,295.06,457.78,186.63,101.8,2986.52,231.78,76.16,137.74,56.72,63.45,92.94,276.47
20260610,09:00:30,44286.39,39866.85,22317.63,14682.73,120.17,1905.71,203.97,484.54,559.67,106.52,149.88,194.45,80.55,148.18,257.0,116.65,197.76,294.55,2859.45,1474.66,418.55,64.36,261.13,1001.64,389.79,213.93,295.06,457.7,186.7,101.72,2986.58,231.71,76.18,137.7,56.63,63.47,92.93,276.44
20260610,09:00:35,44234.25,39816.65,22312.96,14679.39,120.15,1904.2,204.11,484.46,559.34,106.64,149.63,194.38,80.37,148.0,256.88,116.59,197.56,294.42,2855.48,1472.14,418.06,64.4,260.62,1001.4,388.94,214.11,294.75,457.71,186.71,101.75,2986.02,231.74,76.18,137.72,56.58,63.49,92.93,276.7
20260610,09:00:40,44189.26,39772.63,22321.31,14688.43,120.15,1906.64,204.64,484.47,559.7,106.61,149.87,194.39,80.56,147.75,256.88,116.55,197.56,294.31,2851.72,1469.52,417.73,64.46,259.95,1001.89,389.01,214.22,294.35,457.66,186.58,101.75,2986.18,231.74,76.42,137.75,56.57,63.47,93.51,276.76
20260610,09:00:45,44228.84,39812.02,22318.81,14688.3,120.15,1908.05,204.66,484.47,559.71,106.7,149.79,194.48,80.48,147.75,257.0,116.58,197.88,294.35,2854.9,1471.81,417.4,64.49,260.41,1001.62,389.53,214.46,294.75,457.62,186.65,101.75,2985.44,231.74,76.18,137.73,56.62,63.46,93.52,276.82
