日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260908,09:00:00,47326.27,42248.01,25722.04,16656.74,122.13,1915.34,387.58,475.47,556.28,108.39,169.05,192.98,96.43,143.14,278.19,120.73,192.29,299.24,3003.82,1594.0,485.28,74.93,236.46,933.44,353.64,229.79,280.72,462.25,210.27,102.99,3514.37,234.74,107.31,135.71,39.61,57.99,98.55,276.16
20260908,09:00:05,47335.24,42257.35,25765.24,16708.46,122.13,1915.91,393.44,475.39,557.63,108.41,169.23,193.14,96.55,143.15,278.4,120.88,192.3,299.23,3003.33,1594.55,483.17,74.95,236.23,934.06,353.54,229.81,279.86,462.06,210.3,102.86,3513.83,235.07,107.31,135.75,39.61,58.24,98.55,275.84
20260908,09:00:10,47421.88,42342.0,25761.51,16704.93,122.13,1915.68,393.41,475.42,557.33,108.5,168.55,193.14,95.99,143.36,278.4,120.94,192.09,299.27,3010.24,1598.68,483.21,75.0,236.36,936.71,354.65,229.81,280.32,462.06,210.44,102.78,3513.62,235.09,107.7,135.77,39.61,58.22,98.55,275.85
20260908,09:00:15,47368.07,42290.46,25757.6,16703.44,122.27,1915.76,393.2,475.04,557.82,108.66,168.63,193.33,96.02,143.36,278.4,120.89,192.08,298.39,3006.12,1596.3,480.35,74.12,236.7,937.9,354.65,231.23,280.79,462.05,210.38,102.69,3512.8,235.09,107.59,135.97,39.59,58.24,98.51,276.03
20260908,09:00:20,47413.57,42339.2,25768.25,16730.43,122.21,1914.82,393.29,475.09,557.94,108.82,170.33,193.83,97.29,143.38,278.46,120.81,192.28,298.43,3009.4,1598.82,479.13,74.11,238.06,938.35,354.77,231.22,280.5,462.2,210.72,102.79,3508.81,235.13,107.83,135.96,39.79,58.24,98.51,276.56
20260908,09:00:25,47412.29,42340.27,25754.41,16722.29,121.95,1916.01,393.2,475.09,557.95,108.82,170.04,193.92,97.04,143.38,278.46,120.6,192.22,298.42,3009.68,1598.95,478.64,74.13,238.11,939.24,354.12,231.22,280.41,462.2,210.48,102.79,3506.69,235.13,107.83,135.97,39.79,58.2,98.51,276.51
20260908,09:00:30,47448.03,42375.18,25755.8,16724.14,121.82,1915.56,393.28,474.89,557.48,108.82,170.13,194.21,97.05,143.38,278.46,120.74,192.29,298.38,3012.45,1601.28,478.68,74.14,238.41,938.38,353.77,231.22,280.4,462.14,210.53,102.81,3506.62,235.01,108.06,135.98,39.79,58.17,98.51,276.48
20260908,09:00:35,47437.29,42363.92,25755.86,16721.58,121.95,1915.56,393.36,474.89,557.58,108.74,169.86,194.03,96.87,143.59,278.46,120.71,192.07,298.36,3011.6,1601.23,478.37,74.13,237.8,937.68,353.89,231.22,280.2,462.1,210.39,102.81,3507.34,235.01,108.18,135.99,39.79,58.15,98.51,276.48
20260908,09:00:40,47395.29,42325.78,25742.16,16715.11,121.95,1915.56,392.72,474.68,557.41,108.73,169.87,194.1,96.87,143.38,278.34,120.71,191.86,298.34,3008.69,1598.87,478.6,74.13,237.46,938.46,353.94,231.22,279.9,462.04,210.36,102.81,3504.81,235.03,108.17,136.02,39.79,58.14,98.51,276.45
20260908,09:00:45,47435.17,42364.0,25747.26,16718.86,121.95,1915.45,392.73,474.68,557.5,108.73,170.08,194.16,97.02,143.59,278.34,120.69,191.88,298.34,3011.68,1601.25,478.56,74.17,237.43,938.32,354.03,231.22,279.8,462.03,210.4,102.81,3505.39,235.03,108.16,136.01,39.79,58.13,98.51,276.75
