日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260921,09:00:00,47180.75,41993.36,26045.18,16650.82,122.11,1907.68,391.97,464.1,540.66,107.39,164.25,191.63,92.83,139.2,276.47,120.14,189.71,297.01,2983.44,1601.01,465.31,74.07,234.05,887.66,366.01,244.46,279.62,467.39,214.05,101.58,3616.93,237.87,115.5,134.13,40.32,56.07,99.5,277.06
20260921,09:00:05,47207.3,42022.79,26047.46,16665.35,122.11,1907.79,393.15,464.4,541.97,107.34,164.34,191.98,92.83,139.2,276.68,120.27,189.64,297.02,2985.47,1601.35,465.39,74.95,234.14,889.44,366.1,244.26,279.73,467.25,214.0,101.58,3613.7,237.91,115.5,134.14,40.32,56.09,99.68,276.95
20260921,09:00:10,47296.52,42132.89,25983.8,16669.71,121.73,1904.04,393.65,464.44,541.73,107.34,164.47,192.19,92.89,140.05,277.04,120.22,189.91,296.97,2994.23,1606.17,466.39,75.18,234.2,893.11,366.23,244.63,280.26,466.88,214.11,101.59,3592.63,237.96,115.63,134.14,40.33,56.07,99.68,277.0
20260921,09:00:15,47254.49,42098.13,25955.85,16658.28,121.54,1901.35,393.22,462.95,542.72,107.53,164.41,192.27,92.82,140.26,277.04,120.23,189.82,297.05,2991.71,1601.61,467.46,75.34,233.57,900.31,366.34,244.41,280.19,466.07,213.9,101.53,3586.99,236.98,115.39,133.99,40.12,56.07,99.55,276.94
20260921,09:00:20,47271.61,42126.09,25917.16,16651.53,121.68,1899.98,392.61,462.93,542.82,107.56,164.84,192.55,93.11,140.07,276.57,120.18,189.82,296.66,2994.12,1601.35,467.86,75.59,233.28,901.76,366.91,244.45,283.59,465.48,213.38,101.53,3576.74,237.06,115.39,134.03,40.28,56.06,99.58,276.89
20260921,09:00:25,47262.97,42118.06,25904.9,16638.74,121.68,1899.18,391.68,462.93,542.68,107.56,164.88,192.67,93.12,140.07,276.57,120.16,189.79,296.68,2993.78,1601.43,467.59,75.6,233.64,900.45,366.93,244.35,283.76,465.08,213.1,101.51,3576.38,236.31,115.39,133.93,40.28,56.07,99.58,276.63
20260921,09:00:30,47269.73,42120.97,25913.45,16636.25,121.68,1900.27,391.61,462.94,542.32,107.25,164.93,192.76,93.15,139.85,276.53,120.18,189.91,296.64,2994.08,1601.69,467.64,75.47,233.76,900.66,366.96,244.28,283.58,465.02,213.21,101.51,3579.73,236.31,115.26,133.63,40.28,56.08,99.58,276.72
20260921,09:00:35,47276.62,42129.46,25898.47,16624.97,121.68,1900.29,391.05,462.83,541.96,107.25,164.68,192.69,92.96,139.64,276.53,120.19,189.87,296.61,2995.03,1601.83,467.61,75.4,233.78,902.21,366.92,244.26,283.9,464.92,212.9,101.51,3578.11,236.26,115.26,133.73,40.28,56.09,99.58,276.72
20260921,09:00:40,47287.4,42136.53,25911.29,16628.19,121.55,1900.27,391.66,462.64,542.17,107.25,164.75,192.96,92.96,139.64,276.53,120.2,189.73,296.66,2995.52,1601.82,467.95,75.35,233.93,903.38,367.14,244.02,283.58,464.87,212.76,101.51,3581.24,236.27,115.26,133.56,40.27,56.09,99.58,276.66
20260921,09:00:45,47288.72,42138.17,25912.28,16630.52,121.55,1900.27,391.66,462.57,542.28,107.41,164.74,193.04,92.93,139.43,276.53,120.2,189.94,296.68,2995.6,1601.81,467.94,75.38,234.54,902.66,367.12,243.72,283.88,465.13,212.97,101.51,3580.92,236.27,115.14,133.59,40.25,56.1,99.58,276.69
