日期,時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
20260506,09:00:00,40769.29,36972.26,20379.94,14237.17,122.16,1867.88,209.39,453.91,565.43,99.09,140.83,194.2,73.22,166.75,238.25,114.17,188.5,282.73,2636.97,1390.26,363.02,50.63,248.76,863.09,341.06,201.02,274.49,445.9,177.81,101.41,2503.19,227.74,77.51,117.63,34.47,56.32,96.58,267.11
20260506,09:00:05,40983.04,37177.2,20442.23,14297.65,122.16,1876.61,213.04,454.58,566.55,99.21,141.75,194.75,73.85,169.31,238.36,114.24,188.67,283.28,2652.03,1396.74,364.22,50.93,248.75,870.92,341.91,201.56,279.09,446.33,178.49,101.56,2506.26,227.79,77.53,118.02,34.48,56.38,96.58,267.4
20260506,09:00:10,41067.65,37258.07,20463.83,14317.22,122.18,1874.84,213.09,454.62,567.66,99.26,141.91,194.9,73.95,168.89,238.72,114.38,189.03,284.17,2658.08,1397.77,364.99,50.93,249.27,879.18,345.64,201.87,279.88,446.56,178.89,101.61,2507.7,228.73,77.53,118.53,34.75,56.49,97.1,267.92
20260506,09:00:15,41250.14,37426.29,20525.97,14356.57,122.21,1874.86,214.48,454.61,569.14,100.4,142.89,196.27,74.45,169.75,239.32,114.35,188.98,284.74,2670.68,1406.5,365.52,51.08,249.29,881.05,345.23,202.25,280.15,447.1,179.19,102.11,2516.43,228.77,77.65,119.03,34.71,56.47,97.78,267.93
20260506,09:00:20,41261.96,37433.76,20558.01,14379.9,122.24,1874.99,214.84,454.87,570.56,100.45,143.26,196.52,74.71,170.01,239.76,114.31,189.24,284.96,2670.73,1404.19,368.13,51.08,251.33,880.28,346.79,202.34,282.68,448.53,179.46,102.24,2520.11,228.97,78.03,118.98,34.75,56.59,97.45,268.36
20260506,09:00:25,41301.68,37472.58,20553.91,14375.56,122.37,1874.95,214.62,454.87,570.64,100.53,143.23,196.5,74.69,169.36,239.76,114.18,189.23,284.92,2673.96,1406.57,368.37,51.07,251.69,880.13,347.81,202.37,282.51,448.49,179.57,102.24,2520.01,228.97,77.78,118.95,34.78,56.54,97.45,268.32
20260506,09:00:30,41306.64,37478.64,20548.7,14373.67,122.24,1873.0,214.52,454.84,570.64,100.53,143.31,196.83,74.68,169.11,239.88,114.29,189.23,284.87,2674.49,1406.72,369.14,51.11,251.84,879.51,347.61,202.18,282.84,448.21,179.65,102.24,2518.89,228.88,77.77,119.06,34.74,56.49,97.05,268.2
20260506,09:00:35,41351.41,37521.61,20549.39,14372.2,122.37,1873.0,214.61,454.84,570.29,100.44,143.35,196.77,74.72,168.89,239.88,114.18,189.25,284.73,2677.99,1409.46,369.01,51.08,252.2,879.22,347.92,202.04,282.83,448.13,179.69,102.24,2519.5,228.88,77.77,119.07,34.75,56.44,97.08,268.21
20260506,09:00:40,41375.28,37546.16,20554.42,14382.35,122.24,1872.77,215.9,454.95,570.13,100.5,143.37,196.84,74.72,169.05,239.88,114.2,189.19,284.71,2679.72,1410.73,368.9,51.13,252.34,879.97,347.82,202.05,282.32,447.92,179.55,102.24,2518.33,228.88,78.13,119.04,34.75,56.44,96.99,268.21
20260506,09:00:45,41347.04,37518.99,20551.53,14380.19,122.11,1872.61,215.99,455.02,570.11,100.37,143.36,196.85,74.72,169.05,239.88,114.21,189.19,284.62,2677.59,1409.68,368.79,51.1,252.32,879.45,347.55,202.05,281.48,447.88,179.68,102.2,2518.01,228.88,77.89,118.99,34.76,56.4,96.8,268.1
